time,NAME_1,inadequate,bnds,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,RadT_tavg,Rainf_f_tavg,SWdown_f_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg,vim,viq,SPI_Cum1,SPI_Cum3,SPI_Cum6,year,month,is_sowing_window,is_flowering_window,is_harvest_window,is_lean_season,peak_ndvi_month,months_from_peak,is_dry_month,consecutive_dry_months,stress_dry_sowing,stress_dry_flowering,rain_anomaly,stress_flood_harvest,soil_anomaly,flood_severity_index,flooded_area_proxy,population_exposed_proxy,ndvi_anomaly,interact_ndvi_lean,interact_drought_lean
2023-11-01,Abia,0.4496644295302013,0.5,5.395,7.47188888888891,3.151078566666667e-05,416.67743866666666,-33.8616966,99961.2764,0.0179962782666666,0.4308059253333333,0.1782062339999999,78.80847366666667,1.1782302333333334e-05,298.95079133333337,6.918422613333334e-05,134.20742333333334,113.0567334,299.23498266666667,3.2376676866666667,0.4239583206666666,0.427952774,0.4381396053333333,0.4648868306666667,298.9153293333333,298.775346,298.6726393333333,298.547812,0.73603415,102.52624,-0.252000004053116,-0.40200001001358,-0.889999985694885,2023,11,0,0,1,0,9,2,0,0,0,0,0.273405037954846,0,0.6883976595597404,0.188211388239958,4.705284705998951,0.188211388239958,0.5366616338723439,0.0,-0.0
2023-12-01,Abia,0.4615384615384615,0.5,5.395,7.47188888888891,3.7620152333333335e-05,393.6517646666667,-61.5788884,99952.42606666668,0.0142847882999999,1.2861315333333332,25.2975288,94.08800093333332,6.411731092001732e-08,299.979662,4.121373845333334e-06,212.02932466666667,181.939518,299.9485513333333,3.222224506666667,0.3875467253333333,0.398407052,0.4128353286666666,0.4358568893333333,299.889928,299.53942,299.21114466666666,298.8240913333333,0.6350662,103.014275,-0.842000007629395,-0.574000000953674,-1.63199996948242,2023,12,0,0,0,0,9,3,0,0,0,0,-0.4581871262217039,0,0.331789611803547,0.0,0.0,0.0,0.0461942711981406,0.0,-0.0
2024-01-01,Abia,0.4545454545454545,0.5,5.395,7.47188888888891,2.0399779e-05,380.206416,-82.34585833333334,100096.23593333332,0.0131948708,2.2144086400000003,54.88472433333333,51.01984826666667,4.165405132173333e-08,301.3277973333333,2.0433038466666668e-06,221.46029933333327,189.83342733333333,300.104416,3.2570387000000003,0.299601486,0.3680426306666666,0.3803083779999999,0.3959192753333333,301.16386133333333,300.553304,300.0045293333333,299.39811000000003,0.56795186,101.20908,0.0020000000949949,-0.875999987125397,-2.43799996376038,2024,1,0,0,0,0,9,-8,0,0,0,0,-0.6318875487829195,0,1.1531175370283888,0.0,0.0,0.0,0.5035251884619063,0.0,-0.0
2024-02-01,Abia,0.4719101123595505,0.5,5.395,7.47188888888891,1.3121264073333332e-05,399.4042886666667,-69.3518242,99956.322,0.0152488955,1.83056086,48.51372233333333,32.816282066666666,2.407936366666667e-07,302.198072,1.2703656166666666e-05,179.92453866666668,151.98078066666667,300.58507000000003,3.658462433333333,0.26208075,0.3651782073333333,0.3703278313333333,0.3797122813333333,302.047056,301.42944133333333,300.803636,300.0372286666667,0.6024155,100.88965,-1.83399999141693,-2.05599999427795,-0.90200001001358,2024,2,0,0,0,0,9,-7,1,1,0,0,0.4811523741357258,0,-1.081194715810972,0.0,0.0,0.0,0.9224492837397864,0.0,-0.0
2024-04-01,Abia,0.4621212121212121,0.5,5.395,7.47188888888891,3.425411573333333e-05,422.184848,-37.69985186666667,99814.3936,0.0188438146,-0.0650675093333333,1.5345961866666669,85.66954553333333,3.54696156e-06,300.5169246666667,5.657900793333333e-05,150.685568,124.63179266666666,300.6752906666667,3.8396959,0.400557338,0.402020326,0.404230782,0.4120717266666666,300.52243400000003,300.5381913333333,300.53429066666666,300.37317333333334,0.740771,101.0108,1.66100001335144,2.00999999046326,1.22599995136261,2024,4,0,0,0,0,9,-5,0,0,0,0,0.2932542602660318,0,1.1439669526619407,0.335473182471664,8.3868295617916,0.335473182471664,-0.2579442523776949,-0.0,0.0
2024-05-01,Abia,0.4671052631578947,0.5,5.395,7.47188888888891,3.7787464333333335e-05,423.3321026666666,-32.670487333333334,99922.2956,0.0189677430666666,-0.5774317995999999,-3.28241804,94.50644786666666,1.660507853333333e-05,299.836086,9.448743686666668e-05,147.634646,123.0426318,300.250296,3.6486057466666666,0.4197781386666666,0.4221155513333333,0.4282017133333333,0.4463436966666666,299.89909466666666,300.12469866666663,300.2104106666667,300.137536,0.7774165,100.461525,-1.51300001144409,0.751999974250793,0.218999996781349,2024,5,1,0,0,0,9,-4,0,0,0,0,0.4645065865931475,0,0.9905307580257968,0.4601080613260858,11.502701533152146,0.4601080613260858,-0.3260443134934838,-0.0,0.0
2024-06-01,Abia,0.4901960784313725,0.5,5.395,7.47188888888891,3.830022026666667e-05,418.012436,-32.782440066666666,100100.918,0.0181932072666666,-1.1003555866666666,-1.2295773466666668,95.78884846666666,3.274690766666667e-05,298.9790486666667,0.0001259517586666,151.03080466666668,125.86138993333334,299.2388706666667,3.8838169066666666,0.4273983233333334,0.4306110959999999,0.4393356006666666,0.4643958266666666,299.0977733333333,299.478308,299.6630206666667,299.74448133333334,0.7920925,99.7558,-1.78900003433228,-1.50100004673004,-0.935000002384186,2024,6,1,0,0,1,9,-3,1,1,1,0,1.0565590640108704,0,0.8872673248486087,0.9374503342694748,23.43625835673687,0.9374503342694748,-0.5921184206499864,-0.5921184206499864,-1.50100004673004
2024-07-01,Abia,0.422077922077922,0.5,5.395,7.47188888888891,3.850019553333333e-05,412.65149333333335,-34.357460999999994,100210.89686666666,0.0175269459999999,-0.6409161446666667,7.608912053333333,96.28898726666668,2.9516210266666668e-05,298.37268266666666,0.0001021549416,166.32228266666667,137.3382146666667,298.270682,4.630905106666666,0.4241407726666666,0.4281793246666667,0.4381468813333333,0.4640920626666666,298.4354686666667,298.711968,298.93991266666666,299.17877533333336,0.7920287,98.9316,-1.09399998188019,-2.54800009727478,-1.28100001811981,2024,7,0,1,0,1,9,-2,1,2,0,1,-1.0111078322619145,0,-0.8586895387234141,0.0,0.0,0.0,-0.7041115320642468,-0.7041115320642468,-2.54800009727478
2024-08-01,Abia,0.3636363636363636,0.5,5.395,7.47188888888891,3.820885106666667e-05,407.8409013333333,-39.91277126666667,100182.629,0.0171987296,-0.453632278,17.456012046666668,95.56033566666666,5.831478386666667e-06,298.55123466666663,5.371144193333333e-05,185.40077933333333,152.32419266666665,298.1627506666666,4.759642386666667,0.4107680413333333,0.414628148,0.423519902,0.4439582733333333,298.5911373333333,298.7190586666667,298.80531933333333,298.8422386666667,0.7999329,99.2331,-1.81900000572205,-2.92499995231628,-2.04699993133545,2024,8,0,1,0,1,9,-1,1,3,0,1,-0.892874008984871,0,-0.7008031494391315,0.0,0.0,0.0,-0.0927399674619404,-0.0927399674619404,-2.92499995231628
2024-09-01,Abia,0.3469387755102041,0.5,5.395,7.47188888888891,4.204207586666666e-05,411.89792,-36.415113733333335,100118.80566666668,0.0174740575333333,0.0528887839999999,7.158916146666667,105.14722853333336,2.5095723666666667e-05,298.6078153333333,0.000104125506,181.5940833333333,148.57043066666665,298.5944546666667,3.998219953333333,0.4244849606666667,0.428084688,0.4374888673333333,0.4632540626666666,298.61386733333336,298.63573,298.6354166666667,298.6386553333333,0.81519574,100.513466,-1.39499998092651,-2.63499999046326,-3.22199988365173,2024,9,0,0,0,0,9,0,1,4,0,0,-0.6662097805010837,0,0.2071859407172114,0.0,0.0,0.0,0.6808942712758451,0.0,-0.0
2024-10-01,Abia,0.3666666666666666,0.5,5.395,7.47188888888891,3.958787806666667e-05,413.769952,-35.870617466666666,100068.02386666668,0.0175345388666666,0.5934773853333333,8.109018603333332,99.00928366666668,2.0565603366666668e-05,298.816508,8.694593573333334e-05,173.476028,143.31052,298.88522666666665,3.4698326733333333,0.4246773766666666,0.4285686853333333,0.438610684,0.465809844,298.76629066666663,298.656148,298.6145113333333,298.56912066666666,0.7943247,100.69467,-2.22399997711182,-3.4210000038147,-3.96000003814697,2024,10,0,0,1,0,9,1,1,5,0,0,-1.0800207463963312,0,-1.1520462555589936,0.0,0.0,0.0,-0.0445355393570164,-0.0,-0.0
2024-11-01,Abia,0.2533333333333333,0.5,5.395,7.47188888888891,4.3907474533333335e-05,401.7741586666667,-50.978217,99960.9212,0.0150958751,0.6045230037333333,17.541035813333334,109.81259486666666,7.86568938e-06,299.4701193333333,3.532567306666666e-05,211.96078866666667,178.6428566666667,299.774316,2.94358726,0.4093753273333333,0.415006884,0.4269044093333333,0.4525792426666666,299.4263746666667,299.1779693333333,298.9520946666667,298.69170599999995,0.70559376,98.52647,-1.83399999141693,-3.04500007629395,-3.83699989318848,2024,11,0,0,1,0,9,2,1,6,0,0,-1.0674559192618238,0,-1.1469003986618005,0.0,0.0,0.0,-1.1537034280215943,-0.0,-0.0
2024-12-01,Abia,0.3227848101265823,0.5,5.395,7.47188888888891,3.118115946666666e-05,384.30555333333336,-68.10283793333333,99965.01526666668,0.0115421982666666,0.9548542893333334,32.45780946666667,77.98408073333333,1.0427758678e-07,299.56684533333333,2.3300231333333334e-06,208.816262,179.11757666666665,299.6115933333333,3.3965638533333333,0.34075418,0.3751217813333333,0.3896908813333333,0.4081880226666666,299.48467933333336,299.2162246666667,299.0474353333333,298.8733273333333,0.5919144,96.51926,-0.842000007629395,-2.00399994850159,-2.85800004005432,2024,12,0,0,0,0,9,3,1,7,0,0,-0.6011494935349037,0,-1.1236915124813218,0.0,0.0,0.0,-1.0222718181840913,-0.0,-0.0
2025-01-01,Abia,0.3225806451612903,0.5,5.395,7.47188888888891,1.6408333466666667e-05,388.950702,-73.26499833333334,99920.4334,0.0145753248333333,1.7335444,47.29278266666667,41.03724213333333,1.633017702666667e-07,301.196844,1.0442382506666668e-05,189.9297733333333,162.85044533333334,299.984864,3.5966526533333334,0.278971594,0.3635402713333333,0.3709350986666667,0.382786816,301.054646,300.48356133333334,299.96376933333335,299.33080533333333,0.5469,97.76093,-0.298000007867813,-4.02400016784668,-3.71499991416931,2025,1,0,0,0,0,9,-8,1,8,0,0,0.9201829744858376,0,-0.6272279718783929,0.0,0.0,0.0,-1.1515901070930334,-0.0,-0.0
2025-02-01,Abia,0.3555555555555555,0.5,5.395,7.47188888888891,1.6591053666666665e-05,401.249314,-66.689235,99784.6884,0.0166300349,1.9119539666666667,41.2835466,41.494224933333335,2.126879666666667e-07,302.0570553333334,1.24078328e-05,178.61831333333333,150.91914733333334,300.5970766666667,3.830833433333333,0.2988208113333333,0.3508210253333333,0.3605633246666667,0.3718747753333333,301.926314,301.4128206666667,300.78514133333334,300.006444,0.5928258,99.408165,-0.453000009059906,-1.65499997138977,-3.00600004196167,2025,2,0,0,0,0,9,-7,1,9,0,0,0.4151641810271719,0,0.891533398181546,0.3701327331144131,9.253318327860327,0.3701327331144131,-1.0623914900941849,-0.0,-0.0
2025-03-01,Abia,0.348993288590604,0.5,5.395,7.47188888888891,2.9425075066666665e-05,413.08121066666666,-53.2967564,99806.47773333332,0.0182136666666666,0.9403091733333332,27.6149004,73.5921122,1.8190139913333328e-06,301.688048,4.573799986666667e-05,187.13954,155.17406533333332,300.66174133333334,4.1424645,0.3610568226666666,0.3680504826666667,0.3662472926666666,0.36793212,301.6285073333333,301.40229,301.12673666666666,300.6294746666666,0.67470664,101.0426,-2.47000002861023,-2.66499996185303,-3.41899991035461,2025,3,0,0,0,0,9,-6,1,10,0,0,-0.6316691893804962,0,-0.7070513560838662,0.0,0.0,0.0,-0.7069892098466208,-0.0,-0.0
2025-04-01,Abia,0.2761904761904762,0.5,5.395,7.47188888888891,3.137202133333333e-05,418.701758,-40.358991,99818.97806666668,0.0186538930666666,-0.7112936966666668,12.999753204666666,78.4614262,4.840726413333334e-06,300.399006,6.356734453333334e-05,158.3109233333333,130.91836133333334,300.06000800000004,3.810121113333333,0.3896341913333333,0.3904613586666666,0.3890067413333333,0.388293342,300.4571913333333,300.6358146666667,300.67621933333334,300.5328713333334,0.7362976,100.4434,-0.273999989032745,-1.94500005245209,-3.09400010108948,2025,4,0,0,0,0,9,-5,1,11,0,0,0.7524798578611314,0,-0.7067643095248216,0.0,0.0,0.0,-0.8456230951997561,-0.0,-0.0
2025-05-01,Abia,0.174496644295302,0.5,5.395,7.47188888888891,3.870691493333333e-05,419.0939066666666,-34.6313394,99994.0302,0.0181901943333333,-0.3956129786666666,-0.1537985230666667,96.80599206666666,7.934472446666667e-06,299.4803826666667,7.53537846e-05,156.75286400000002,130.656216,299.67868400000003,3.7337170266666666,0.415491848,0.4174602246666666,0.421903974,0.4346602,299.528674,299.7597346666667,299.9438333333334,300.0606246666667,0.77303785,99.92802,-1.4889999628067,-2.1010000705719,-2.5239999294281,2025,5,1,0,0,0,9,-4,1,12,1,0,-1.0600031735054027,0,0.0182353392550474,0.0,0.0,0.0,-0.7961736541485365,-0.0,-0.0
2025-06-01,Abia,0.08,0.5,5.395,7.47188888888891,4.0681017400000005e-05,415.42193,-35.15420306666667,100165.90666666668,0.017794878,-0.9165111586666668,2.6608539240000004,101.74322393333334,2.4879025666666668e-05,298.9689006666667,0.0001048050618666,166.03144666666668,138.35294466666667,299.1357326666667,3.6346551066666666,0.4229658366666667,0.425989648,0.4342492533333333,0.4577288653333333,299.0747326666667,299.4116173333333,299.5646306666667,299.6329366666667,0.7923427,99.785034,-0.665000021457672,-1.41799998283386,-2.39400005340576,2025,6,1,0,0,1,9,-3,1,13,1,0,-0.6274495370119927,0,-1.0829135268770638,0.0,0.0,0.0,-0.5623163602913887,-0.5623163602913887,-1.41799998283386
2025-07-01,Abia,0.0709219858156028,0.5,5.395,7.47188888888891,3.88633236e-05,408.6633126666666,-35.417797400000005,100287.9726,0.016983976,-1.16454902,7.578599173333333,97.19717466666664,3.95942158e-05,297.8982493333333,0.0001248970114,167.95155533333337,138.714084,297.82475066666666,4.465648553333334,0.425525086,0.429346936,0.4389026633333334,0.464197942,298.0069886666667,298.44314533333335,298.777814,299.071492,0.79359573,99.11573,-0.0070000002160668,-0.822000026702881,-1.44000005722046,2025,7,0,1,0,1,9,-2,0,0,0,0,0.1385418775501695,0,-0.238557518434585,0.0,0.0,0.0,-0.4403037125490761,-0.4403037125490761,-0.822000026702881
2025-08-01,Abia,0.04,0.5,5.395,7.47188888888891,3.9307706266666666e-05,405.266974,-40.9343524,100242.61433333336,0.0165875921333333,-0.1856279626666666,27.39151006666667,98.30857553333334,2.6874285133333333e-05,298.298958,7.022479800000001e-05,202.364452,166.189434,297.6469313333334,4.758258246666667,0.4126291226666667,0.4176762313333333,0.428843508,0.4536038353333333,298.3195593333333,298.382856,298.44543,298.56439666666665,0.7958953,98.76233,-1.83299994468689,-1.35000002384186,-2.42499995231628,2025,8,0,1,0,1,9,-1,1,1,0,1,-0.1098900767907801,0,-0.4441929531312565,0.0,0.0,0.0,-0.95018648137164,-0.95018648137164,-1.35000002384186
2025-09-01,Abia,0.0666666666666666,0.5,5.395,7.47188888888891,3.56411916e-05,410.3182433333333,-36.775497533333336,100182.39366666669,0.0170944069333333,-0.0425521332666666,12.63353037,89.13862033333334,3.4368716333333335e-05,298.4053093333333,0.0001109531677333,168.9637066666667,138.23910400000003,298.124406,3.96664532,0.4165152473333333,0.4197329219999999,0.4275348873333333,0.4476283593333333,298.4119033333333,298.4531333333333,298.47218133333337,298.46092200000004,0.8052828,99.361725,-0.550999999046326,-1.38999998569489,-2.125,2025,9,0,0,0,0,9,0,1,2,0,0,-0.4433698338566407,0,-1.0871989330791667,0.0,0.0,0.0,-1.147861721923912,-0.0,-0.0
2025-10-01,Abia,0.1698113207547169,0.5,5.395,7.47188888888891,3.63951666e-05,411.3411253333333,-34.6584666,100082.75613333331,0.0172228874666666,0.0040559770666666,2.52539504,91.0243128,2.9211738466666667e-05,298.2045533333333,0.0001120847798666,154.878256,127.95376366666666,298.4054553333333,3.31179934,0.4273836313333333,0.430879354,0.4402037746666666,0.4664798133333333,298.2109006666667,298.2515426666667,298.28510266666666,298.329512,0.7872667,99.86137,-1.14800000190735,-2.50300002098083,-2.11199998855591,2025,10,0,0,1,0,9,1,1,3,0,0,0.5454292566991754,0,0.518073293593627,0.2825723314404656,7.064308286011641,0.2825723314404656,-0.9768559806493524,-0.0,-0.0
2025-11-01,Abia,0.1840490797546012,0.5,5.395,7.47188888888891,4.12988914e-05,409.9080173333333,-43.21436153333333,99995.49286666668,0.0170381812,1.517162473333333,8.6086282,103.28853246666668,1.8772303866666664e-05,299.461364,8.2331238e-05,185.42112333333336,156.32856666666666,299.5329653333334,2.9709503,0.4221316113333333,0.4262988926666666,0.436670552,0.463355304,299.33740466666666,298.89234733333336,298.60917,298.38531133333333,0.73748165,102.7582,0.126000002026558,-1.11699998378754,-1.64699995517731,2025,11,0,0,1,0,9,2,1,4,0,0,0.794050881306978,0,0.4585027391020458,0.3640745040656429,9.101862601641072,0.3640745040656429,0.6170417941492444,0.0,-0.0
2025-12-01,Abia,0.3611111111111111,0.5,5.395,7.47188888888891,3.3463315533333336e-05,406.2081866666667,-50.950300133333336,99883.53173333334,0.0173076081999999,1.2934411666666668,14.927836313333334,83.6917542,2.3246114746666667e-06,300.199588,2.3136288706666667e-05,175.556994,150.65112533333334,299.7832946666667,3.2370341666666667,0.4023389646666667,0.408132434,0.4195699626666666,0.44199257,300.1025146666667,299.6980726666667,299.2943286666667,298.8340286666667,0.6726211,108.71436,1.14300000667572,-0.537000000476837,-1.33700001239777,2025,12,0,0,0,0,9,3,0,0,0,0,1.0593366197566076,0,0.791901900677773,0.8388906826428248,20.97226706607062,0.8388906826428248,0.9760775469859564,0.0,-0.0
2023-01-01,Abuja,0.2635135135135135,0.5,8.885059153809154,7.134374653124674,2.6717343833333334e-06,342.8867233333333,-111.29637,97471.8335,0.0078855552833333,2.633968666666666,91.25650066666668,6.682007550000001,1.799512238333333e-09,300.3317216666667,2.8749339166666666e-07,237.37552666666667,210.93903,298.4748716666667,4.5642159,0.1700630116666666,0.3520462733333333,0.3575294483333333,0.3719791783333333,300.1433083333333,299.4594866666667,298.8850816666667,298.51397833333334,0.31797144,94.12586,-0.0447499994188547,-1.54999998211861,-1.06149999052286,2023,1,0,0,0,0,8,-7,1,1,0,0,0.052545984883494,0,0.807622786355248,0.0424373347233882,1.0609333680847053,0.0424373347233882,0.0150531017582677,0.0,-0.0
2023-02-01,Abuja,0.2472727272727272,0.5,8.885059153809154,7.134374653124674,3.4795565166666665e-06,349.345565,-115.231245,97375.32933333334,0.0074422368666666,2.452467383333333,92.94378833333332,8.702370916666666,8.217106143333333e-09,302.053605,5.693434698333334e-07,249.03080666666668,218.39015,300.3676933333333,4.58932265,0.163646035,0.3527068183333333,0.3564385283333333,0.36695674,301.86356166666667,301.14821166666667,300.4355033333333,299.55641833333334,0.2998929,91.47103,0.0959999989718199,-0.558249982073903,0.582250002771616,2023,2,0,0,0,0,8,-6,0,0,0,0,-0.2586102540977273,0,-0.1071830485427581,0.0,0.0,0.0,0.8341622191220848,0.0,-0.0
2023-03-01,Abuja,0.2254901960784313,0.5,8.885059153809154,7.134374653124674,1.769814e-05,389.30109,-78.87357583333333,97346.465,0.01398931825,1.1461371833333331,61.09963616666667,44.2630495,4.50782005e-07,302.27578166666666,1.74805905e-05,214.2851983333333,184.8701433333333,300.73426666666666,3.2633553833333333,0.2557674366666667,0.3448873766666667,0.3501444216666667,0.3627977566666667,302.1895783333333,301.8178833333333,301.32452166666667,300.5392583333333,0.33406296,87.63413,0.138500012457371,-0.0512500032782555,1.29549999535084,2023,3,0,0,0,0,8,-5,0,0,0,0,0.5840414171009122,0,0.7070855801623265,0.4129672642496257,10.324181606240645,0.4129672642496257,0.7070581701832932,0.0,-0.0
