time,NAME_1,inadequate,bnds,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,RadT_tavg,Rainf_f_tavg,SWdown_f_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg
2023-01-01,Jigawa,0.5253164556962026,0.5,12.306263227513229,9.453793423654558,6.709857381481482e-06,312.4641237037037,-115.78798896296296,96849.82681481482,0.004004518740740741,1.0209943303703704,37.386882703703705,16.781353185185186,1.056860403962963e-12,295.9731414814815,3.0823753496296295e-09,234.6296625925926,170.6477033333333,295.54263259259255,6.106961862962963,0.14735031962962963,0.3310736411111111,0.33785140555555554,0.35999443666666664,295.88925,295.73415925925923,296.01003555555553,296.9674096296296
2023-01-01,Kaduna,0.4140127388535032,0.5,10.398284386815938,7.881235849269928,5.6082742681818186e-06,317.7155531818182,-116.20549304545453,93845.0860909091,0.00550833694090909,2.2251957727272726,77.70989804545455,14.026293863636363,5.331937287402273e-10,297.1651386363637,8.783148664545454e-08,248.26641500000002,209.64690318181817,295.75732272727276,7.18193130909091,0.16699475545454545,0.31318836818181817,0.32568348181818185,0.36865420681818184,296.9829040909091,296.4029427272727,296.14579272727275,296.2883995454545
2023-01-01,Kano,0.5275862068965518,0.5,11.837042124542124,8.48419922669925,6.319909861538462e-06,311.82970743589743,-114.65672653846153,95679.52028205128,0.00443191488974359,1.4557316743589743,47.96228333333334,15.806094512820513,3.2451430584615384e-11,295.79943076923075,2.492798665641026e-08,235.1863928205128,179.54485564102563,295.01133923076924,6.0716470846153845,0.15829408974358974,0.3258563994871795,0.33443720615384614,0.3627080615384615,295.6936241025641,295.4498235897436,295.6211397435897,296.45343282051283
2023-01-01,Katsina,0.5641025641025641,0.5,12.428945972328323,7.705265151515175,5.985637917647059e-06,309.05515558823527,-114.19722764705882,95243.2670882353,0.004218128873529412,1.3573883147058823,41.51600667647059,14.970080602941175,9.372933052647059e-14,295.18228147058824,4.89313893235294e-10,234.33276911764708,171.7435567647059,294.69892500000003,7.115226364705883,0.14770639470588234,0.33410972411764706,0.3414436555882353,0.36461067147058823,295.07191411764705,294.8125879411765,294.99484352941175,295.870604117647
2023-01-01,Kebbi,0.5569620253164557,0.5,11.821266534258573,4.5430920145836335,6.759652323809524e-06,327.4666452380952,-113.0833671904762,98354.59338095238,0.005318799733333333,1.3302398476190476,56.060820904761904,16.90589035714286,1.1626430398095237e-12,298.08082428571424,2.8803230620952384e-09,235.99003285714284,186.97928095238095,297.37184190476194,6.351160533333334,0.14946705380952383,0.32305842904761906,0.3317318319047619,0.35928476809523807,297.9706885714286,297.65832,297.66767142857145,298.2404771428571
2023-01-01,Kogi,0.3291139240506329,0.5,7.668268510262116,6.609513374945624,3.91723569e-06,352.825618,-101.16713204999999,98236.9508,0.00953167395,2.460953865,84.979028,9.797006614999999,1.016513513e-08,300.09657350000003,1.295935337e-06,223.81259599999998,197.3843225,298.4424385,3.9981972900000002,0.185288736,0.36669782149999997,0.36993328999999997,0.3778816095,299.905159,299.2110455,298.66654200000005,298.3363435
2023-01-01,Kwara,0.3653846153846153,0.5,8.554996394015719,4.800315647494415,3.7205822193333333e-06,351.03236533333336,-102.02009966666667,97301.10646666666,0.009283290999999999,2.5170648666666664,81.63891659999999,9.305176264,1.2143570426666667e-08,300.0694086666666,1.7624524233333333e-06,220.48834733333334,194.63242866666667,298.401132,3.7062357466666667,0.19505076933333332,0.36163227466666664,0.366114496,0.3775589746666667,299.893678,299.2697053333333,298.75318799999997,298.4390246666666
2023-01-01,Lagos,0.2286689419795221,0.5,6.5219318181818196,3.4042424242424474,1.3934907097272729e-05,393.6004883333333,-62.25466463636364,100929.509,0.015833591416666667,1.1108488454545453,48.729344363636365,34.85120250909091,1.1557990945454547e-07,300.3134190909091,4.633816716666666e-06,170.47340166666666,146.6030872727273,299.5348641666667,3.1238503666666664,0.35911765,0.3790471754545454,0.39188889727272724,0.41129900636363637,300.2532363636364,300.0671118181818,299.89828181818183,299.79261272727274
2023-01-01,Nassarawa,0.4066666666666667,0.5,8.581221694971694,8.290798368298391,3.8045368384615383e-06,343.93421461538463,-114.34049984615385,98125.87838461538,0.007208622161538462,2.5073791076923078,89.48554184615385,9.515146484615384,7.249149688461538e-10,301.0783723076923,1.434142864923077e-07,243.32613461538463,215.12733384615382,299.45998692307694,6.211417307692307,0.15672195076923076,0.3416399792307692,0.34860063,0.36711585230769234,300.8731015384615,300.10100307692306,299.45670615384614,298.9674623076923
2023-01-01,Niger,0.4121621621621621,0.5,9.720476595399797,5.984738317071876,3.2773236826086958e-06,340.57919130434783,-108.07663991304348,98188.79082608694,0.007614520860869565,2.1129686,86.65567630434782,8.196586573913043,1.4873143946228e-09,299.40343956521735,1.8339052215304347e-07,233.83561652173913,204.34470913043478,297.8973004347826,5.152723743478261,0.1576980386956522,0.34266555782608693,0.3487586139130435,0.3659874582608696,299.2420673913043,298.7081604347826,298.3930908695652,298.4401943478261
2023-01-01,Ogun,0.2866666666666667,0.5,6.94132094376212,3.4925914673561964,1.8077567973000002e-05,383.9022265,-67.8053314,100217.29884999999,0.014498431425,1.299937248,43.518209999999996,45.211997589999996,4.82538752e-08,299.411451,4.4889621150000005e-06,181.71340949999998,157.4105175,298.9616025,2.98883453,0.293523836,0.3563071175,0.367613109,0.38178287,299.3087795,298.974296,298.7355025,298.69291050000004
2023-01-01,Plateau,0.3670886075949367,0.5,9.332561112090524,9.310067974509176,5.844925894117647e-06,318.4026729411765,-118.94490123529413,92933.88247058824,0.005297930270588235,2.4862551764705887,79.37548976470588,14.618159276470589,3.147335456470588e-10,297.81596,1.3809887814117647e-07,254.79859647058825,214.97779,296.57996647058826,7.55137015882353,0.1600853335294118,0.3262030770588235,0.3357208494117647,0.3648079017647059,297.61443588235295,296.90064117647063,296.4478664705882,296.2902905882353
2023-01-01,Rivers,0.2885906040268456,0.5,4.82388888888889,6.987233560090726,2.530918918395238e-05,394.77054857142855,-59.10301519047619,100844.89623809524,0.01529412388095238,0.9618974123809524,24.359321304761902,63.29828299923809,7.828274877952381e-08,299.6168347619047,5.779419057142857e-06,172.01361857142857,147.47198047619048,299.4510661904762,3.1172458761904758,0.33400495,0.3582079717142857,0.37178464123809524,0.38703580028571427,299.55136142857145,299.3050919047619,299.0236461904762,298.8051557142857
2023-01-01,Sokoto,0.5414012738853503,0.5,13.043214872932365,5.325761530351336,5.588328963636363e-06,316.79747545454546,-116.39487586363636,97964.43054545455,0.004145834713636364,1.0251281145454545,45.55379740909091,13.976410545454543,3.156750573028955e-14,296.9163440909091,5.361059245645454e-10,236.0098718181818,176.64485363636365,296.39433545454546,7.2745193909090915,0.15769448545454545,0.30923229454545453,0.31956817,0.35644907,296.8451359090909,296.68194727272726,296.8944445454545,297.7809477272727
2023-01-01,Taraba,0.4743589743589743,0.5,8.169317808989137,10.84725422033208,5.608440725e-06,340.163755625,-113.75385175,96972.21375,0.00715884214375,2.54042118125,93.8794156875,14.02670984375,4.24084116425e-09,300.291124375,4.992263705e-07,255.669090625,223.333945,299.00616875000003,5.29559865,0.160566249375,0.348058209375,0.3530602075,0.36766848874999997,300.06558,299.23836562500003,298.698974375,298.3925175
2023-01-01,Yobe,0.4579207920792079,0.5,12.280427356206168,11.269653814120167,6.117194317647059e-06,311.15286588235296,-119.72554164705882,97137.8441764706,0.003862059652941176,0.9852583711764706,43.66969294117647,15.299102441176471,7.178655925882354e-15,296.52536999999995,1.797141311353983e-10,245.1617082352941,179.35462,295.92721,6.881930211764706,0.1457988005882353,0.3346423535294118,0.3399909594117647,0.35740081764705883,296.4441111764706,296.2932005882353,296.5893088235294,297.57038941176467
2023-01-01,Zamfara,0.5769230769230769,0.5,12.281722989195677,6.331792700413521,5.993073785714286e-06,317.4035092857143,-115.14577071428572,96593.44850000001,0.004622694128571429,1.40130375,51.654895214285716,14.988677642857143,3.022144656873e-13,296.80231714285713,1.0595555011428572e-09,235.97261357142858,182.87707285714285,296.0645707142857,7.526223721428571,0.1467555664285714,0.3010922364285714,0.3138379907142857,0.3572097792857143,296.6853635714286,296.3833085714286,296.47994571428575,297.23704071428574
2023-02-01,Abia,0.4015151515151515,0.5,5.395,7.47188888888891,1.3672596066666668e-05,392.93459533333333,-69.75772453333333,99864.29759999999,0.0149216774,2.15202008,47.6258968,34.19516206666667,1.149507204e-07,301.2373666666666,6.528498506666667e-06,181.46019800000002,153.22175666666666,299.8041006666666,3.586098253333333,0.2857491553333333,0.3577870733333333,0.36544609533333333,0.37585835333333334,301.087698,300.54969400000004,300.01912933333335,299.368246
2023-02-01,Abuja,0.2472727272727272,0.5,8.885059153809154,7.134374653124674,3.4795565166666665e-06,349.345565,-115.231245,97375.32933333334,0.007442236866666667,2.4524673833333335,92.94378833333333,8.702370916666666,8.217106143333333e-09,302.053605,5.693434698333334e-07,249.03080666666668,218.39014999999998,300.3676933333333,4.58932265,0.163646035,0.35270681833333334,0.35643852833333334,0.36695674,301.86356166666667,301.14821166666667,300.4355033333333,299.55641833333334
2023-02-01,Adamawa,0.3757763975155279,0.5,9.586662237946491,12.585703671467302,4.058774509523809e-06,329.2359533333333,-133.35986333333335,96068.26757142857,0.0038476035904761907,2.4325821380952384,83.12767038095238,10.150995161904762,2.253668490654286e-12,301.9935261904762,3.082077503190476e-09,277.39970571428574,228.45029428571428,300.93950095238097,6.832564328571428,0.14715785142857143,0.2999030280952381,0.31117667095238094,0.3549637542857143,301.7960004761905,301.02354476190476,300.2062042857143,299.32577
2023-02-01,Akwa Ibom,0.296551724137931,0.5,4.895689655172415,7.864655172413816,2.015497286316207e-05,403.3169668965517,-59.50861962068966,100473.64320689655,0.016659386931034484,1.882332127586207,31.169046379310345,50.40758686382758,1.1663495427417656e-07,301.06620793103446,6.8335296862068965e-06,166.92243724137933,142.63071827586208,300.28279551724137,3.7065791517241378,0.3017950162068966,0.34567993744827585,0.35494141089655173,0.36483397399999995,300.9303772413793,300.4378055172414,299.93098206896553,299.3584951724138
2023-02-01,Bauchi,0.5633802816901409,0.5,10.975199345443507,10.06978538881072,5.523573605e-06,319.85816650000004,-125.42370455,95624.263,0.0037252056,1.5095506650000001,63.76386165,13.8144577,2.1592478976699997e-10,299.0967895,6.1054355365e-08,261.50827549999997,204.1481795,297.996564,7.2649023150000005,0.1465203955,0.3114894585,0.3205920325,0.3517361275,298.9731205,298.51063600000003,298.0712785,297.6153575
2023-02-01,Benue,0.3823529411764705,0.5,7.30190119681,8.583860716951666,3.8739730565217394e-06,359.8074117391305,-104.986715,99213.96504347827,0.009076313517391304,2.408611108695652,91.33314260869565,9.688806739130435,1.689138838304348e-08,301.9744234782609,1.137865682e-06,239.79480304347825,207.5478108695652,300.5920647826087,4.679179873913044,0.17178240826086957,0.3604746869565218,0.36370342913043474,0.3721249439130435,301.79284826086956,301.10854260869564,300.44211260869565,299.6245052173913
2023-02-01,Borno,0.4263392857142857,0.5,11.795473953706404,13.15349988203924,4.507583407407408e-06,319.56596814814816,-132.4382596296296,97187.62133333333,0.0033163753666666665,0.8693918362962962,65.40408333333333,11.273466018518517,3.725451957518518e-14,300.2799977777778,1.795093948723174e-10,273.64531555555556,209.6612811111111,299.13167296296297,8.278156118518519,0.14346968851851852,0.31618669407407407,0.3235028577777778,0.34875701,300.2115711111111,299.92915814814813,299.6102248148148,299.26268518518515
2023-02-01,Cross River,0.291044776119403,0.5,5.85453453884974,8.539941382116025,1.622587813529412e-05,389.9127652941176,-78.70918070588236,99593.56205882353,0.013900084382352943,2.353612188235294,57.22396458823529,40.58092064705882,2.6671810005882354e-08,302.1103105882353,3.4388536388235295e-06,205.36563176470588,178.22198764705882,300.81851117647057,3.6696865294117647,0.2336687688235294,0.3324420229411765,0.3385613911764706,0.3489649129411765,301.89442647058826,301.1022258823529,300.46420705882355,299.7025041176471
2023-02-01,Edo,0.3146853146853147,0.5,6.656335011606751,5.999665381338744,1.2158218666666665e-05,382.6649316666667,-77.9594453888889,99308.65344444446,0.013818778972222221,1.8903071500000002,60.074420833333335,30.407703944444442,3.329823144444444e-08,300.8562522222222,5.029619394444445e-06,196.46218,169.6252477777778,299.57342555555556,3.703281044444444,0.22840634166666668,0.34369928666666666,0.3480649811111111,0.3546586738888889,300.6938277777778,300.0854761111111,299.53555944444446,298.847445
2023-02-01,Enugu,0.3120567375886525,0.5,6.540014880952381,7.424923115079387,4.440341484375e-06,372.861928125,-92.4522306875,98465.2519375,0.0117293033125,2.55976134375,78.292925375,11.105294371875,2.93551714625e-08,301.89001625,2.232492065625e-06,214.032056875,183.4890275,299.790628125,4.37769664375,0.2047717675,0.3665142975,0.3695428925,0.3768123175,301.6912475,300.95472625,300.30735500000003,299.472044375
2023-02-01,Gombe,0.5474452554744526,0.5,10.297319364353758,11.290996497572658,5.29242506e-06,326.754677,-129.514235,96548.5249,0.00368050618,2.1952841,66.7625163,13.23635505,3.004152493e-12,300.949706,5.659114030000001e-09,265.727445,211.349411,299.741146,8.342643339999999,0.145116815,0.306910866,0.31750971699999997,0.351972508,300.774469,300.104114,299.416162,298.69531900000004
2023-02-01,Jigawa,0.5833333333333334,0.5,12.306263227513229,9.453793423654558,6.475789818518518e-06,317.0999825925926,-125.33044692592593,96765.70133333333,0.0033613277296296296,1.1838176425925926,44.89494218518518,16.19595025925926,1.048292043097637e-11,298.5140559259259,1.5066428900663915e-08,260.3704074074074,187.33259962962964,297.70877962962965,7.024418981481482,0.14470627592592591,0.31930979555555555,0.3269772274074074,0.35322180851851853,298.41806555555553,298.0550596296296,297.73551481481485,297.46634777777774
2023-02-01,Kaduna,0.4028776978417266,0.5,10.398284386815938,7.881235849269928,5.624616090909091e-06,321.67003727272726,-125.02514372727273,93765.89659090909,0.004341177663636364,2.0876381363636365,81.03199477272727,14.067164681818182,2.0205714595545455e-09,299.4353077272727,2.6071701931818185e-07,266.6096554545454,221.732485,298.035415,8.167217981818181,0.16433649636363637,0.3044442018181818,0.3168773159090909,0.36292168545454545,299.24974,298.5278645454545,297.91445636363636,297.20771454545456
2023-02-01,Kano,0.5251798561151079,0.5,11.837042124542124,8.48419922669925,5.593656587179488e-06,315.91019589743587,-124.69450971794872,95598.75541025642,0.003614192164102564,1.3444204384615386,56.545442769230775,13.989735064102565,1.5315542044358973e-10,298.353918974359,8.58241791025641e-08,261.6017033333333,196.25392743589742,297.2984438461539,6.943014741025641,0.15580845743589744,0.31562375846153845,0.32461120820512823,0.3563970371794872,298.2499046153846,297.85211282051284,297.47206564102567,297.08635923076923
2023-02-01,Katsina,0.706766917293233,0.5,12.428945972328323,7.705265151515175,5.407647899999999e-06,312.4021205882353,-125.58370941176472,95166.97038235294,0.0035365693764705885,1.4556989058823528,49.61190132352941,13.524527382352941,2.6830952932366766e-11,297.8635123529412,1.647305057794118e-08,262.71284264705884,189.90998264705883,297.0605829411765,8.065088394117646,0.14478925882352942,0.3250123070588235,0.3327566361764706,0.35809328588235295,297.7466502941176,297.30228176470587,296.89687470588234,296.51911794117643
2023-02-01,Kebbi,0.5939849624060151,0.5,11.821266534258573,4.5430920145836335,5.409944004761905e-06,332.383090952381,-123.72918747619049,98237.91476190476,0.004442474795238095,1.9431136380952383,61.300742142857146,13.530270247619047,4.250539211065238e-11,300.7945695238095,2.5120469752659325e-08,256.24482333333333,200.07556238095236,300.01894000000004,6.923832914285715,0.14580236095238094,0.3134309809523809,0.3225442057142857,0.3525300880952381,300.63672904761904,300.0342657142857,299.49171095238097,298.98931571428574
2023-02-01,Kogi,0.2814814814814815,0.5,7.668268510262116,6.609513374945624,3.900101895e-06,363.2200495,-100.4767964,98148.028,0.010853186800000001,2.260090095,85.53764425,9.754155005,1.40591423565e-08,301.657398,1.2680914185e-06,226.5540705,196.9128795,299.7228695,3.8812004100000004,0.181429364,0.3656732055,0.368211128,0.3742266695,301.476454,300.794029,300.1451255,299.304121
2023-02-01,Kwara,0.3880597014925373,0.5,8.554996394015719,4.800315647494415,5.0531092866666666e-06,362.2229986666667,-101.10420873333332,97210.6508,0.0104950328,2.382813486666667,83.95888413333334,12.63782653,1.0598961286666668e-08,301.73102466666666,1.5024635119999998e-06,229.42012066666666,199.2027953333333,299.9069853333333,3.8719045933333334,0.196506586,0.360421766,0.3640248253333333,0.3731889213333333,301.55774933333333,300.89568266666663,300.2500053333333,299.4226786666667
2023-02-01,Lagos,0.2158273381294964,0.5,6.5219318181818196,3.4042424242424474,1.1882923707272727e-05,405.89924833333333,-59.770540000000004,100846.92733333334,0.017556998916666667,2.672749863636364,60.67535409090909,29.71919214090909,1.0557013149281418e-08,301.84777181818185,2.8206350583333334e-06,177.1218008333333,152.44430363636363,300.4271708333333,3.66440305,0.33426631636363635,0.37054563909090904,0.38105865818181817,0.3991240336363637,301.72864,301.28222454545454,300.81910454545454,300.28937818181817
2023-02-01,Nassarawa,0.3695652173913043,0.5,8.581221694971694,8.290798368298391,4.244238423076923e-06,348.70545230769227,-120.25661492307692,98022.19376923077,0.006302185853846154,2.707714646153846,88.541029,10.614840353846155,4.8590092148461536e-09,302.8505476923077,5.002508115384616e-07,254.35939461538462,221.36192923076925,301.48833461538464,6.1083665692307685,0.15393892307692306,0.3406879930769231,0.34625932307692303,0.36078174384615386,302.6230130769231,301.77201,300.98604384615385,300.0355284615385
2023-02-01,Niger,0.4820143884892086,0.5,9.720476595399797,5.984738317071876,3.0891921391304346e-06,346.3425808695652,-115.29100860869565,98081.81395652173,0.006913392630434783,2.174965008695652,90.25428452173912,7.726069452173912,5.129169367391304e-10,301.60528086956526,1.1065555202173914e-07,249.03463739130436,214.70341652173911,300.14282565217394,5.294940052173913,0.15243435304347824,0.34348982869565214,0.3477321413043478,0.3600103539130435,301.4302930434783,300.7501195652174,300.09502086956525,299.3470317391304
2023-02-01,Ogun,0.2962962962962963,0.5,6.94132094376212,3.4925914673561964,1.5783144302e-05,397.2346375,-66.49241045,100133.52219999999,0.0165289464,2.437234845,54.334349399999994,39.473644335,3.24985632e-08,301.3540535,3.816287545e-06,188.29015650000002,162.278915,300.0312145,3.4605533,0.275817533,0.345845701,0.354399405,0.3658776515,301.1802475,300.536736,299.957363,299.3251235
2023-02-01,Plateau,0.3533834586466165,0.5,9.332561112090524,9.310067974509176,3.776641411764706e-06,321.03776764705884,-127.36038435294118,92857.20005882354,0.004098046723529412,2.4415602470588236,86.22179529411765,9.44538012352941,9.243034874823528e-10,299.7582523529412,1.7292901976470589e-07,270.6844152941176,225.01192352941175,298.4377194117647,8.305554141176472,0.1582396,0.3212310076470588,0.33022089,0.35800005705882354,299.5644205882353,298.8242264705882,298.11524176470584,297.2559817647059
2023-02-01,Rivers,0.2857142857142857,0.5,4.82388888888889,6.987233560090726,2.021331592704762e-05,402.7065023809524,-57.61491371428571,100769.37547619047,0.01659317504761905,1.7263977266666666,29.366175047619045,50.55350203333333,2.2751703666445e-07,300.6499476190476,9.406394833333333e-06,163.53673333333333,138.98523095238096,300.0921147619048,3.3654776476190476,0.3173128076190476,0.34754520314285714,0.35677225933333334,0.3669475340952381,300.5432671428572,300.16290095238094,299.72807857142857,299.24518809523806
2023-02-01,Sokoto,0.572463768115942,0.5,13.043214872932365,5.325761530351336,5.269440636363636e-06,322.95881954545456,-126.22398272727273,97857.01068181818,0.003552688981818182,1.6212586681818182,48.47940531818181,13.178870977272727,1.9993301098363636e-16,299.7115422727273,1.3766233481818184e-11,257.37988590909094,189.19711136363637,299.14084136363635,7.896188113636364,0.1553176318181818,0.29840693545454544,0.30951296181818183,0.3516492959090909,299.5904336363636,299.15513227272726,298.7606909090909,298.43715136363636
2023-02-01,Taraba,0.4015151515151515,0.5,8.169317808989137,10.84725422033208,4.63985136875e-06,341.06215875,-124.62490725,96858.990125,0.0054918494625,2.6107423375,94.560854,11.60426825,2.105061752398075e-09,302.307716875,2.464817121e-07,269.329595,232.50196125,301.178738125,5.6064234125,0.156443336875,0.34340693875,0.34789528625,0.360946486875,302.08213625,301.22123,300.416906875,299.466819375
2023-02-01,Yobe,0.4628571428571428,0.5,12.280427356206168,11.269653814120167,5.658480905882353e-06,316.43577411764704,-126.49082535294119,97052.3145882353,0.0032976961529411764,0.8095037752941177,48.32798464705883,14.151860705882354,5.0438030897176467e-14,298.67791647058823,5.385813278254677e-10,263.10439058823533,189.5311405882353,297.8524276470588,7.915098623529412,0.14363679411764707,0.3243549635294118,0.33046343647058823,0.35111941705882355,298.61353529411764,298.36694647058823,298.13894411764704,297.9596970588235
2023-02-01,Zamfara,0.5909090909090909,0.5,12.281722989195677,6.331792700413521,5.080102407142857e-06,321.18687214285717,-127.05177571428571,96499.11285714286,0.0037631905142857143,1.8349756785714286,56.76817442857142,12.705336035714286,1.5909157611885714e-11,299.60160499999995,9.199971587217557e-09,260.2741585714286,198.06824928571427,298.6557271428572,8.515898357142857,0.1441383157142857,0.29119852785714284,0.30450611714285714,0.3517746207142857,299.45072285714286,298.89845214285714,298.40582785714287,297.92764785714286
2023-03-01,Abia,0.2810457516339869,0.5,5.395,7.47188888888891,2.6153614333333335e-05,408.71982399999996,-44.99996506666666,99913.32993333334,0.017423120666666667,-0.60332269,9.506085966666665,65.410188,3.00414982e-06,299.58644666666663,5.7579776799999994e-05,143.82182333333333,119.1768932,299.4799126666667,3.57609362,0.37909777466666666,0.38293688400000003,0.3794336266666667,0.3783946246666667,299.6245426666667,299.76719933333334,299.8745926666667,299.740318
2023-03-01,Abuja,0.2254901960784313,0.5,8.885059153809154,7.134374653124674,1.769814e-05,389.30109,-78.87357583333333,97346.46500000001,0.01398931825,1.1461371833333331,61.09963616666667,44.2630495,4.50782005e-07,302.27578166666666,1.74805905e-05,214.28519833333334,184.87014333333332,300.73426666666666,3.2633553833333333,0.2557674366666667,0.3448873766666667,0.3501444216666667,0.3627977566666667,302.1895783333333,301.8178833333333,301.32452166666667,300.53925833333335
