;State;month;SPI_Cum1;SPI_Cum3;SPI_Cum6;year
805;Oyo;1;-0.109999999403954;0.123999997973442;1.05599999427795;2024
806;Oyo;2;-0.526999995112419;-1.10900002717972;1.07400000095367;2024
807;Oyo;3;-1.55750000476837;-2.12099999189377;0.418500006198883;2024
808;Oyo;4;1.82249993085861;0.41949999704957;0.302500009536743;2024
809;Oyo;5;1.11649996042252;1.28850001096725;0.799499988555908;2024
810;Oyo;6;-1.10200002789497;1.17950004339218;0.233500000089407;2024
811;Oyo;7;-0.377499990165234;-0.21000000461936;-0.0425000041723251;2024
812;Oyo;8;-1.07199996709824;-1.18000000715256;-0.480500012636185;2024
813;Oyo;9;-1.00600001215935;-1.1710000038147;-0.505999989807606;2024
814;Oyo;10;1.53150004148483;-0.366999998688698;-0.392500000074506;2024
815;Oyo;11;0.198500007390976;0.368499979376793;-0.716000020503998;2024
816;Oyo;12;-0.591499999165535;0.877499997615814;-0.686499979346991;2024
817;Plateau;1;-0.341000000635783;-0.398999998966853;-1.47599995136261;2024
818;Plateau;2;0.0803333322207133;-0.352666681011518;-0.584000001351039;2024
819;Plateau;3;-0.131333341201146;-0.226666665325562;0.742000018246472;2024
820;Plateau;4;-0.458666668583949;-0.703666667143504;-0.751999994119008;2024
821;Plateau;5;-0.981000006198883;-0.954999983310699;-0.999333341916402;2024
822;Plateau;6;-2.93233331044515;-2.48166664441427;-2.54066661993663;2024
823;Plateau;7;-0.600333333015442;-2.61600001653035;-2.55333336194356;2024
824;Plateau;8;-0.186333333452543;-1.49700001875559;-2.14199999968211;2024
825;Plateau;9;-0.432000001271566;-0.713333318630854;-2.14633337656657;2024
826;Plateau;10;-0.553666648765405;-0.589333315690359;-2.02900000413259;2024
827;Plateau;11;0.307999995847543;-0.655999998251597;-1.6109999815623;2024
828;Plateau;12;0.17533333102862;-0.972666660944621;-0.927333335081736;2024
829;Rivers;1;0.138250001647975;-0.762500002980232;-2.35974997282028;2024
830;Rivers;2;-0.971500009298325;-1.60449999570847;-0.80799999833107;2024
831;Rivers;3;2.14224994182587;1.3422500193119;0.43049999512732;2024
832;Rivers;4;2.28050005435944;2.72499996423721;1.98824998736382;2024
833;Rivers;5;-1.56674998998642;1.34099996089935;0.829750005155802;2024
834;Rivers;6;-2.26175001263618;-1.13125002384186;-0.301250010728836;2024
835;Rivers;7;-1.38275000452995;-2.9750000834465;-1.02850000560284;2024
836;Rivers;8;-1.90599998831749;-3.09074997901917;-1.77399998903275;2024
837;Rivers;9;-1.42550000548363;-2.87349998950958;-3.24674999713898;2024
838;Rivers;10;-1.7054999768734;-3.18025004863739;-4.26699995994568;2024
839;Rivers;11;-3.10049995779991;-2.89425003528595;-4.10000002384186;2024
