time,NAME_1,inadequate,bnds,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,RadT_tavg,Rainf_f_tavg,SWdown_f_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg,month,month_sin,month_cos,Rainf_f_tavg_roll3m_mean,Rainf_f_tavg_roll6m_mean,Rainf_f_tavg_lag1,Rainf_f_tavg_lag3,Rainf_f_tavg_lag6,SoilMoi00_10cm_tavg_roll3m_mean,SoilMoi00_10cm_tavg_roll6m_mean,SoilMoi00_10cm_tavg_lag1,SoilMoi00_10cm_tavg_lag3,SoilMoi00_10cm_tavg_lag6,SoilMoi10_40cm_tavg_roll3m_mean,SoilMoi10_40cm_tavg_roll6m_mean,SoilMoi10_40cm_tavg_lag1,SoilMoi10_40cm_tavg_lag3,SoilMoi10_40cm_tavg_lag6,Tair_f_tavg_roll3m_mean,Tair_f_tavg_roll6m_mean,Tair_f_tavg_lag1,Tair_f_tavg_lag3,Tair_f_tavg_lag6,Evap_tavg_roll3m_mean,Evap_tavg_roll6m_mean,Evap_tavg_lag1,Evap_tavg_lag3,Evap_tavg_lag6,Wind_f_tavg_roll3m_mean,Wind_f_tavg_roll6m_mean,Wind_f_tavg_lag1,Wind_f_tavg_lag3,Wind_f_tavg_lag6,SoilTemp00_10cm_tavg_roll3m_mean,SoilTemp00_10cm_tavg_roll6m_mean,SoilTemp00_10cm_tavg_lag1,SoilTemp00_10cm_tavg_lag3,SoilTemp00_10cm_tavg_lag6,target_plus_1m,target_plus_3m
2023-01-01,Abia,0.2967741935483871,0.5,5.395,7.47188888888891,1.5726633873333334e-05,385.566324,-71.06469940000001,99941.2714,0.0136698788666666,1.5358582513333334,52.585289,39.33231073333333,3.7800246133333336e-08,300.2703673333333,3.902663473333334e-06,191.208362,163.9977,299.06720733333333,3.3695481333333333,0.2801458606666667,0.3644948806666666,0.3748068926666666,0.3891329986666667,300.1382186666667,299.6053253333333,299.12155533333333,298.7003726666666,1,0.49999999999999994,0.8660254037844387,2.267031292666667e-05,5.1273470663327785e-05,3.902663473333334e-06,3.902663473333334e-06,3.902663473333334e-06,0.3149975968888889,0.3621707778888889,0.2801458606666667,0.2801458606666667,0.2801458606666667,0.3684062793333333,0.3899263314444444,0.3644948806666666,0.3644948806666666,0.3644948806666666,299.4504068888889,299.41407855555553,299.06720733333333,299.06720733333333,299.06720733333333,1.8517614757777777e-05,2.694488702333333e-05,1.5726633873333334e-05,1.5726633873333334e-05,1.5726633873333334e-05,3.510580002222222,3.6822630133333334,3.3695481333333333,3.3695481333333333,3.3695481333333333,300.28348644444446,299.81246644444445,300.1382186666667,300.1382186666667,300.1382186666667,0.4015151515151515,0.3006134969325153
2023-02-01,Abia,0.4015151515151515,0.5,5.395,7.47188888888891,1.3672596066666668e-05,392.9345953333333,-69.75772453333333,99864.2976,0.0149216774,2.15202008,47.6258968,34.19516206666667,1.149507204e-07,301.2373666666666,6.528498506666667e-06,181.460198,153.22175666666666,299.8041006666666,3.586098253333333,0.2857491553333333,0.3577870733333333,0.3654460953333333,0.3758583533333333,301.087698,300.54969400000004,300.0191293333333,299.368246,2,0.8660254037844386,0.5000000000000001,2.267031292666667e-05,5.1273470663327785e-05,3.902663473333334e-06,3.902663473333334e-06,3.902663473333334e-06,0.3149975968888889,0.3621707778888889,0.2801458606666667,0.2801458606666667,0.2801458606666667,0.3684062793333333,0.3899263314444444,0.3644948806666666,0.3644948806666666,0.3644948806666666,299.4504068888889,299.41407855555553,299.06720733333333,299.06720733333333,299.06720733333333,1.8517614757777777e-05,2.694488702333333e-05,1.5726633873333334e-05,1.5726633873333334e-05,1.5726633873333334e-05,3.510580002222222,3.6822630133333334,3.3695481333333333,3.3695481333333333,3.3695481333333333,300.28348644444446,299.81246644444445,300.1382186666667,300.1382186666667,300.1382186666667,0.2810457516339869,0.2266666666666666
2023-03-01,Abia,0.2810457516339869,0.5,5.395,7.47188888888891,2.615361433333333e-05,408.719824,-44.99996506666666,99913.32993333334,0.0174231206666666,-0.60332269,9.506085966666664,65.410188,3.00414982e-06,299.58644666666663,5.75797768e-05,143.82182333333333,119.1768932,299.4799126666667,3.57609362,0.3790977746666666,0.382936884,0.3794336266666667,0.3783946246666667,299.6245426666667,299.76719933333334,299.8745926666667,299.740318,3,1.0,6.123233995736766e-17,2.267031292666667e-05,5.1273470663327785e-05,6.528498506666667e-06,3.902663473333334e-06,3.902663473333334e-06,0.3149975968888889,0.3621707778888889,0.2857491553333333,0.2801458606666667,0.2801458606666667,0.3684062793333333,0.3899263314444444,0.3577870733333333,0.3644948806666666,0.3644948806666666,299.4504068888889,299.41407855555553,299.8041006666666,299.06720733333333,299.06720733333333,1.8517614757777777e-05,2.694488702333333e-05,1.3672596066666668e-05,1.5726633873333334e-05,1.5726633873333334e-05,3.510580002222222,3.6822630133333334,3.586098253333333,3.3695481333333333,3.3695481333333333,300.28348644444446,299.81246644444445,301.087698,300.1382186666667,300.1382186666667,0.3006134969325153,0.2635135135135135
2023-04-01,Abia,0.3006134969325153,0.5,5.395,7.47188888888891,2.98448568e-05,416.609924,-39.7765766,99798.0524,0.0181419136666666,0.3096719966666666,9.355003962,74.64198566666667,1.8146362786666669e-06,299.967226,3.620274506666667e-05,149.86435,123.94749993333332,299.79013000000003,3.786649093333333,0.3912251633333333,0.3933964406666667,0.3967231953333333,0.4036775353333333,299.950588,299.849166,299.700418,299.5254046666667,4,0.8660254037844387,-0.4999999999999998,2.267031292666667e-05,5.1273470663327785e-05,5.75797768e-05,3.902663473333334e-06,3.902663473333334e-06,0.3149975968888889,0.3621707778888889,0.3790977746666666,0.2801458606666667,0.2801458606666667,0.3684062793333333,0.3899263314444444,0.382936884,0.3644948806666666,0.3644948806666666,299.4504068888889,299.41407855555553,299.4799126666667,299.06720733333333,299.06720733333333,1.8517614757777777e-05,2.694488702333333e-05,2.615361433333333e-05,1.5726633873333334e-05,1.5726633873333334e-05,3.510580002222222,3.6822630133333334,3.57609362,3.3695481333333333,3.3695481333333333,300.28348644444446,299.81246644444445,299.6245426666667,300.1382186666667,300.1382186666667,0.2266666666666666,0.4129032258064516
2023-05-01,Abia,0.2266666666666666,0.5,5.395,7.47188888888891,3.873052373333334e-05,419.14575133333335,-35.24933933333333,99990.25006666666,0.0183498323333333,0.053511299,-0.0949355866666666,96.8650422,1.1469350313333334e-05,299.599042,9.6131452e-05,158.1576893333333,131.78757266666668,299.8461433333333,3.6142056,0.41096439,0.4116533873333333,0.413260942,0.4221545493333333,299.6041926666667,299.6397133333333,299.624382,299.50192400000003,5,0.49999999999999994,-0.8660254037844387,3.343700679111111e-05,5.1273470663327785e-05,3.620274506666667e-05,6.528498506666667e-06,3.902663473333334e-06,0.3520240311111111,0.3621707778888889,0.3912251633333333,0.2857491553333333,0.2801458606666667,0.37804013266666664,0.3899263314444444,0.3933964406666667,0.3577870733333333,0.3644948806666666,299.6913811111111,299.41407855555553,299.79013000000003,299.8041006666666,299.06720733333333,2.322368906666667e-05,2.694488702333333e-05,2.98448568e-05,1.3672596066666668e-05,1.5726633873333334e-05,3.649613655555555,3.6822630133333334,3.786649093333333,3.586098253333333,3.3695481333333333,300.2209428888889,299.81246644444445,299.950588,301.087698,300.1382186666667,0.2635135135135135,0.3354430379746835
2023-06-01,Abia,0.2635135135135135,0.5,5.395,7.47188888888891,3.754109733333333e-05,414.035768,-32.91089866666667,100154.13206666666,0.0177772096666666,-1.1267870066666668,0.1327943866666666,93.89028666666668,2.60251076e-05,298.350202,0.0001072956881333,150.66725466666668,125.55930873333334,298.49697733333335,4.16098338,0.4258423233333333,0.4292893226666666,0.438410338,0.463669084,298.46955866666667,298.90336066666663,299.13606,299.2608906666667,6,1.2246467991473532e-16,-1.0,6.330465795555556e-05,5.1273470663327785e-05,9.6131452e-05,5.75797768e-05,3.902663473333334e-06,0.3937624426666666,0.3621707778888889,0.41096439,0.3790977746666666,0.2801458606666667,0.3959955706666667,0.3899263314444444,0.4116533873333333,0.382936884,0.3644948806666666,299.70539533333334,299.41407855555553,299.8461433333333,299.4799126666667,299.06720733333333,3.157633162222222e-05,2.694488702333333e-05,3.873052373333334e-05,2.615361433333333e-05,1.5726633873333334e-05,3.658982771111111,3.6822630133333334,3.6142056,3.57609362,3.3695481333333333,299.7264411111111,299.81246644444445,299.6041926666667,299.6245426666667,300.1382186666667,0.4129032258064516,0.3493150684931507
2023-07-01,Abia,0.4129032258064516,0.5,5.395,7.47188888888891,3.539942026666667e-05,414.8437846666666,-32.839541133333334,100215.25606666668,0.0178205613333333,-0.216793836,1.81394446,88.53394846666667,4.012331806666666e-05,298.466834,0.0001394172836666,148.4783833333333,122.64991366666666,298.58582533333333,3.982405153333333,0.4285069866666667,0.431788456,0.4406361299999999,0.4659586713333333,298.49283933333334,298.598522,298.69530933333334,298.8196106666667,7,-0.4999999999999997,-0.8660254037844388,7.98766283999889e-05,5.1273470663327785e-05,0.0001072956881333,3.620274506666667e-05,3.902663473333334e-06,0.4093439588888888,0.3621707778888889,0.4258423233333333,0.3912251633333333,0.2801458606666667,0.4114463835555555,0.3899263314444444,0.4292893226666666,0.3933964406666667,0.3644948806666666,299.37775022222223,299.41407855555553,298.49697733333335,299.79013000000003,299.06720733333333,3.537215928888889e-05,2.694488702333333e-05,3.754109733333333e-05,2.98448568e-05,1.5726633873333334e-05,3.853946024444445,3.6822630133333334,4.16098338,3.786649093333333,3.3695481333333333,299.34144644444444,299.81246644444445,298.46955866666667,299.950588,300.1382186666667,0.3354430379746835,0.4025974025974026
2023-08-01,Abia,0.3354430379746835,0.5,5.395,7.47188888888891,3.5597958733333335e-05,412.16001733333337,-35.4148636,100157.42586666669,0.0175255665333333,-0.2290043,8.365231806666666,89.03049326666665,2.7066059533333336e-05,298.4775713333333,9.369099393333332e-05,161.08004466666668,132.36055466666667,298.42159266666664,4.113884026666667,0.4241548146666666,0.428168646,0.4383079073333333,0.46523195,298.4985913333333,298.553354,298.59069266666665,298.6101333333333,8,-0.8660254037844385,-0.5000000000000004,0.00011428147459996667,7.385924069553888e-05,0.0001394172836666,9.6131452e-05,6.528498506666667e-06,0.4217712333333334,0.3868976322222222,0.4285069866666667,0.41096439,0.2857491553333333,0.42424372199999993,0.40114192733333326,0.431788456,0.4116533873333333,0.3577870733333333,298.97631533333333,299.33384822222223,298.58582533333333,299.8461433333333,299.8041006666666,3.722368044444444e-05,3.0223684755555557e-05,3.539942026666667e-05,3.873052373333334e-05,1.3672596066666668e-05,3.9191980444444448,3.78440585,3.982405153333333,3.6142056,3.586098253333333,298.8555302222222,299.53823655555556,298.49283933333334,299.6041926666667,301.087698,0.3493150684931507,0.4496644295302013
2023-09-01,Abia,0.3493150684931507,0.5,5.395,7.47188888888891,3.821723126666666e-05,412.99617266666667,-35.078589666666666,100101.286,0.0177955244666666,0.0974906390866666,2.9827438513333333,95.58129246666668,5.628500846666667e-05,298.55772333333334,0.0001585344639999,162.99130666666667,133.38126666666668,298.6694306666667,4.014291773333333,0.4286276533333333,0.432013448,0.4409415666666667,0.4662724673333333,298.55222,298.54315933333334,298.535676,298.5116653333333,9,-1.0,-1.8369701987210297e-16,0.00011346798857774443,8.838632326665001e-05,9.369099393333332e-05,0.0001072956881333,5.75797768e-05,0.42616804155555554,0.4099652421111111,0.4241548146666666,0.4258423233333333,0.3790977746666666,0.4297488082222222,0.4128721894444444,0.428168646,0.4292893226666666,0.382936884,298.50146511111114,299.10343022222224,298.42159266666664,298.49697733333335,299.4799126666667,3.617949211111111e-05,3.387791186666667e-05,3.5597958733333335e-05,3.754109733333333e-05,2.615361433333333e-05,4.0857575200000005,3.8723701455555557,4.113884026666667,4.16098338,3.57609362,298.48699644444446,299.10671877777776,298.4985913333333,298.46955866666667,299.6245426666667,0.4025974025974026,0.4615384615384615
2023-10-01,Abia,0.4025974025974026,0.5,5.395,7.47188888888891,3.39932736e-05,417.54675533333335,-32.12799813333333,100000.168,0.0181026922,0.389184462,-0.1875315500000001,85.0171778,2.7663342466666668e-05,298.78864733333336,0.0001119171653999,141.654212,117.00803226666667,299.05805266666664,3.38468606,0.4275714346666666,0.430976584,0.440217924,0.4664297873333333,298.757006,298.65944866666666,298.591852,298.50659533333334,10,-0.8660254037844386,0.5000000000000001,0.00013054758053327776,0.00010521210446663334,0.0001585344639999,0.0001394172836666,3.620274506666667e-05,0.4270964848888889,0.41822022188888885,0.4286276533333333,0.4285069866666667,0.3912251633333333,0.43065685000000004,0.42105161677777775,0.432013448,0.431788456,0.3933964406666667,298.55894955555556,298.9683498888889,298.6694306666667,298.58582533333333,299.79013000000003,3.640487008888889e-05,3.5888514688888886e-05,3.821723126666666e-05,3.539942026666667e-05,2.98448568e-05,4.036860317777777,3.9454031711111113,4.014291773333333,3.982405153333333,3.786649093333333,298.5145502222222,298.92799833333333,298.55222,298.49283933333334,299.950588,0.4496644295302013,0.4545454545454545
2023-11-01,Abia,0.4496644295302013,0.5,5.395,7.47188888888891,3.151078566666667e-05,416.67743866666666,-33.8616966,99961.2764,0.0179962782666666,0.4308059253333333,0.1782062339999999,78.80847366666667,1.1782302333333334e-05,298.95079133333337,6.918422613333334e-05,134.20742333333334,113.0567334,299.23498266666667,3.2376676866666667,0.4239583206666666,0.427952774,0.4381396053333333,0.4648868306666667,298.9153293333333,298.775346,298.6726393333333,298.547812,11,-0.5000000000000004,0.8660254037844384,0.00012138087444437777,0.0001178311745221722,0.0001119171653999,9.369099393333332e-05,9.6131452e-05,0.4267846342222222,0.4242779337777778,0.4275714346666666,0.4241548146666666,0.41096439,0.430386226,0.427314974,0.430976584,0.428168646,0.4116533873333333,298.7163586666666,298.846337,299.05805266666664,298.42159266666664,299.8461433333333,3.593615453333334e-05,3.657991748888889e-05,3.39932736e-05,3.5597958733333335e-05,3.873052373333334e-05,3.8376206199999996,3.878409332222222,3.38468606,4.113884026666667,3.6142056,298.6026057777778,298.729068,298.757006,298.4985913333333,299.6041926666667,0.4615384615384615,0.4719101123595505
2023-12-01,Abia,0.4615384615384615,0.5,5.395,7.47188888888891,3.7620152333333335e-05,393.6517646666667,-61.5788884,99952.42606666668,0.0142847882999999,1.2861315333333332,25.2975288,94.08800093333332,6.411731092001732e-08,299.979662,4.121373845333334e-06,212.02932466666667,181.939518,299.9485513333333,3.222224506666667,0.3875467253333333,0.398407052,0.4128353286666666,0.4358568893333333,299.889928,299.53942,299.21114466666666,298.8240913333333,12,-2.4492935982947064e-16,1.0,0.00011321195184437778,0.00011333997021106112,6.918422613333334e-05,0.0001585344639999,0.0001072956881333,0.4267191362222222,0.42644358888888884,0.4239583206666666,0.4286276533333333,0.4258423233333333,0.4303142686666666,0.43003153844444447,0.427952774,0.432013448,0.4292893226666666,298.9874886666667,298.74447688888887,299.23498266666667,298.6694306666667,298.49697733333335,3.457376351111111e-05,3.537662781111111e-05,3.151078566666667e-05,3.821723126666666e-05,3.754109733333333e-05,3.5455485066666665,3.8156530133333333,3.2376676866666667,4.014291773333333,4.16098338,298.74151844444447,298.61425744444443,298.9153293333333,298.55222,298.46955866666667,0.4545454545454545,0.4621212121212121
