;State;month;SPI_Cum1;SPI_Cum3;SPI_Cum6;year
517;Benue;1;-0.169666663;-1.373000006;-2.104000012;2023
518;Benue;2;-0.84466664;-1.370000005;-1.616000017;2023
519;Benue;3;-0.038666661;-0.579666669;-1.357333322;2023
520;Benue;4;-1.356999993;-1.810333351;-2.156666676;2023
521;Benue;5;0.254666656;-0.449666659;-0.724333326;2023
522;Benue;6;1.723333359;1.004666646;0.782333334;2023
523;Benue;7;-0.670666675;0.629666671;0.17900002;2023
524;Benue;8;-1.674666683;-0.358333329;-0.717666686;2023
525;Benue;9;-0.282333345;-1.895333315;-0.867000004;2023
526;Benue;10;-1.101666629;-1.914666613;-0.719000002;2023
527;Benue;11;-0.119999997;-0.887666633;-0.798333317;2023
528;Benue;12;-0.283333326;-1.222333332;-2.054333329;2023
529;Borno;1;NA;0.032600001;1.391285696;2023
530;Borno;2;NA;0.090999997;0.522000001;2023
531;Borno;3;0.827833335;0.731142862;-0.983571436;2023
532;Borno;4;-0.348999996;-0.339571424;-0.577571433;2023
533;Borno;5;-0.183428573;-0.363571436;-0.371285715;2023
534;Borno;6;1.772285708;1.251142849;1.248857149;2023
535;Borno;7;-1.131571433;0.104142853;0.064285727;2023
536;Borno;8;0.151428572;0.217857135;0.084714287;2023
537;Borno;9;0.28685714;-0.357428568;0.119428562;2023
538;Borno;10;-0.186285718;0.11371428;0.100428575;2023
539;Borno;11;1.505800045;0.129000004;0.171285705;2023
540;Borno;12;0.138249998;0.058571428;-0.413142851;2023
541;Cross River;1;-0.408999994;-1.054999977;-1.754500031;2023
542;Cross River;2;-1.568999946;-2.34799993;-1.527999997;2023
543;Cross River;3;0.165999997;-0.571500003;-1.04399997;2023
544;Cross River;4;-1.186499983;-1.439500064;-1.861000061;2023
545;Cross River;5;-0.079000002;-0.561000004;-1.025500029;2023
546;Cross River;6;1.353499949;0.61500001;0.286499999;2023
547;Cross River;7;-0.462500013;0.411000013;-0.008499995;2023
548;Cross River;8;-1.833999991;-0.718499992;-1.057000011;2023
549;Cross River;9;-0.089000005;-1.834000051;-1.063500017;2023
550;Cross River;10;-0.416500002;-1.96450007;-0.836999983;2023
551;Cross River;11;-0.056500003;-0.407999992;-0.81400001;2023
552;Cross River;12;-0.345999993;-0.580500007;-1.666999936;2023
553;Delta;1;-0.710999973;0.044;-1.459999979;2023
554;Delta;2;-1.106000006;-0.574500009;-1.502500027;2023
555;Delta;3;0.96450001;0.158999998;0.236000009;2023
556;Delta;4;0.608999997;0.683999985;0.625;2023
557;Delta;5;-0.563499987;0.372499987;0.1415;2023
558;Delta;6;1.708999991;1.372000039;1.347000003;2023
559;Delta;7;-0.811000019;0.164000001;0.457500011;2023
560;Delta;8;-3.075499892;-0.826000005;-0.642499983;2023
561;Delta;9;0.105999999;-1.757000029;-0.843500018;2023
562;Delta;10;-0.168000002;-1.742500007;-1.037499994;2023
563;Delta;11;-0.28600001;-0.172499999;-0.881999999;2023
564;Delta;12;-0.79049997;-0.467999995;-1.827000022;2023
565;Ebonyi;1;-0.587749995;-0.999999985;-2.057500005;2023
566;Ebonyi;2;-1.425499976;-1.789499968;-1.895499974;2023
567;Ebonyi;3;0.362499999;-0.373750001;-0.986999974;2023
568;Ebonyi;4;-1.10149999;-1.079500021;-1.525500014;2023
569;Ebonyi;5;-0.131999998;-0.441750008;-0.83600001;2023
570;Ebonyi;6;1.456499964;0.64275001;0.392499994;2023
571;Ebonyi;7;0.054000001;0.78625001;0.396000005;2023
572;Ebonyi;8;-1.833999991;-0.390749993;-0.671250001;2023
573;Ebonyi;9;0.008499997;-1.358000032;-0.711750001;2023
574;Ebonyi;10;-0.325000003;-1.858750045;-0.527500004;2023
575;Ebonyi;11;-0.409249991;-0.346749999;-0.510750003;2023
576;Ebonyi;12;-0.539250005;-0.607500002;-1.305499963;2023
577;Edo;1;-0.498499975;-0.398500025;-1.827500045;2023
578;Edo;2;-0.854000002;-0.792500019;-2.31099999;2023
579;Edo;3;0.411999986;-0.152000003;-1.077000022;2023
580;Edo;4;-0.575000022;-0.480000004;-0.624499989;2023
581;Edo;5;-0.844000012;-0.759499997;-0.969000012;2023
582;Edo;6;2.023499966;0.605999976;0.453000009;2023
583;Edo;7;0.966500014;1.348500013;0.925000012;2023
584;Edo;8;-1.029999971;0.422999993;0.009;2023
585;Edo;9;-0.084999997;-0.51349999;-0.096000001;2023
586;Edo;10;0.054000005;-1.325499982;0.067500001;2023
587;Edo;11;-0.476500019;-0.141000003;0.254000008;2023
588;Edo;12;-0.588500023;-0.30399999;-0.565500006;2023
589;Ekiti;1;0.310000002;-0.663999975;-0.187000006;2023
590;Ekiti;2;0.077;-0.381000012;-0.689999998;2023
591;Ekiti;3;0.453999996;0.173999995;-0.564999998;2023
592;Ekiti;4;-0.050999999;0.067000002;-0.231000006;2023
593;Ekiti;5;-1.106999993;-0.524999976;-0.703000009;2023
594;Ekiti;6;1.389999986;0.372000009;0.354999989;2023
595;Ekiti;7;1.455000043;1.567000031;1.274999976;2023
596;Ekiti;8;0.282000005;1.371999979;1.105999947;2023
597;Ekiti;9;-0.838;0.725000024;0.875999987;2023
598;Ekiti;10;1.20599997;0.31400001;1.18900001;2023
599;Ekiti;11;0.577000022;0.379000008;1.396999955;2023
600;Ekiti;12;-0.661000013;0.879000008;0.944999993;2023
601;Enugu;1;-0.842000008;-1.338999987;-2.753999949;2023
602;Enugu;2;-0.730000019;-1.243000031;-2.54399991;2023
603;Enugu;3;0.368999988;-0.178000003;-1.485999942;2023
604;Enugu;4;-1.981999993;-1.419999957;-1.985999942;2023
605;Enugu;5;-0.075000003;-0.665000021;-0.903999984;2023
606;Enugu;6;1.753999949;0.601999998;0.430999994;2023
607;Enugu;7;1.603000045;1.957000017;1.299000025;2023
608;Enugu;8;-1.833999991;0.713999987;0.27700001;2023
609;Enugu;9;0.277999997;-0.016000001;0.291999996;2023
610;Enugu;10;-0.178000003;-1.355999947;0.515999973;2023
611;Enugu;11;-1.271999955;-0.169;0.474999994;2023
612;Enugu;12;-0.623000026;-0.694999993;-0.256000012;2023
613;Abuja;1;-0.044749999;-1.549999982;-1.061499991;2023
614;Abuja;2;0.095999999;-0.558249982;0.582250003;2023
615;Abuja;3;0.138500012;-0.051250003;1.295499995;2023
616;Abuja;4;-0.383000001;-0.426500015;-0.731000014;2023
617;Abuja;5;0.409499995;-0.007000001;-0.087499999;2023
618;Abuja;6;2.008249998;1.083250001;1.028249979;2023
619;Abuja;7;1.069750026;2.12075007;1.615750015;2023
620;Abuja;8;0.994249973;2.202499986;1.804499984;2023
621;Abuja;9;-1.913749993;0.317000017;1.002999999;2023
622;Abuja;10;0.389250003;-0.14875;1.309000015;2023
623;Abuja;11;1.329250008;-1.015749991;1.331499979;2023
624;Abuja;12;-0.053249998;0.612999991;0.439000003;2023
625;Gombe;1;NA;0.114;0.382999986;2023
626;Gombe;2;NA;0.01;0.94599998;2023
627;Gombe;3;-0.075000003;-0.147;-4.514999866;2023
628;Gombe;4;-0.851000011;-1.05400002;-1.04400003;2023
629;Gombe;5;-0.209999993;-0.551999986;-0.568000019;2023
630;Gombe;6;0.768000007;0.126000002;0.075999998;2023
631;Gombe;7;-7.482999802;-2.381999969;-2.584000111;2023
632;Gombe;8;-1.297000051;-2.288000107;-2.549000025;2023
633;Gombe;9;0.308999985;-2.632999897;-2.085000038;2023
634;Gombe;10;1.394000053;-0.388000011;-1.63499999;2023
635;Gombe;11;1.360999942;0.889999986;-1.504999995;2023
636;Gombe;12;0.200000003;1.437000036;-2.148000002;2023
637;Imo;1;-0.986499965;-0.418500006;-1.843999982;2023
638;Imo;2;-1.62349999;-1.006500006;-1.999000013;2023
639;Imo;3;0.962500006;0.015500002;-0.079000004;2023
640;Imo;4;0.23300001;0.361999986;0.057999998;2023
641;Imo;5;-0.446999982;0.186499992;-0.159499999;2023
642;Imo;6;1.682999969;1.002500027;0.893999994;2023
643;Imo;7;-0.575500011;0.329999998;0.423500001;2023
644;Imo;8;-2.930999935;-0.896499991;-0.801499993;2023
645;Imo;9;0.024999999;-1.840000033;-1.00999999;2023
646;Imo;10;-0.307500005;-2.075000048;-1.058499992;2023
647;Imo;11;-0.447000012;-0.355000004;-0.955500007;2023
648;Imo;12;-1.061999977;-0.629999995;-1.797999978;2023
649;Jigawa;1;NA;-0.165999994;0.944000026;2023
650;Jigawa;2;0.620000005;0.617999971;1.176999986;2023
651;Jigawa;3;4.747499943;3.736666679;1.141666651;2023
652;Jigawa;4;-0.980666637;0.67566666;0.685000022;2023
653;Jigawa;5;-0.120666666;0.06766667;0.07266667;2023
654;Jigawa;6;0.799333334;0.435333331;0.623333355;2023
655;Jigawa;7;-0.723333339;-0.109000007;-0.039666682;2023
656;Jigawa;8;-1.802000043;-0.995333284;-0.858333379;2023
657;Jigawa;9;1.625333349;-0.289000017;-0.061666658;2023
658;Jigawa;10;0.486666664;0.108333351;-0.01366665;2023
659;Jigawa;11;1.98300004;1.528333346;0.042333315;2023
660;Jigawa;12;NA;0.602999985;-0.250000005;2023
661;Kaduna;1;-0.547000006;-1.148499997;-1.252250001;2023
662;Kaduna;2;0.041999999;-0.889999993;0.727749988;2023
663;Kaduna;3;0.507750005;0.407749984;1.427250028;2023
664;Kaduna;4;-0.251499997;-0.198999994;-0.318750001;2023
665;Kaduna;5;0.438249994;0.136749999;0.088749996;2023
666;Kaduna;6;1.800750002;0.869000003;0.876749977;2023
667;Kaduna;7;-0.653999984;0.672750011;0.436499989;2023
668;Kaduna;8;-0.497000016;0.192000004;0.192750007;2023
669;Kaduna;9;-1.259499975;-1.346500039;-0.338749997;2023
670;Kaduna;10;0.397750009;-0.825999996;-0.140999995;2023
671;Kaduna;11;1.664499968;-0.700500005;-0.220750019;2023
672;Kaduna;12;-0.286999986;0.509750009;-1.053999998;2023
673;Kano;1;-0.623000026;0.176999986;-0.29550001;2023
674;Kano;2;0.0715;-0.141000003;0.838;2023
675;Kano;3;2.376000047;2.485499978;1.013000011;2023
676;Kano;4;-0.83449997;1.001499981;1.00000003;2023
677;Kano;5;-0.207999997;0.266500004;0.257999994;2023
678;Kano;6;-0.080999993;-0.351999998;0.042499997;2023
679;Kano;7;-0.125000015;-0.244999997;-0.0845;2023
680;Kano;8;-3.361500025;-1.845499992;-1.547500014;2023
681;Kano;9;1.777499974;-0.57250002;-0.599499986;2023
682;Kano;10;0.55250001;-0.548500009;-0.547999986;2023
683;Kano;11;2.980999947;1.662999988;-0.513999993;2023
684;Kano;12;-0.333000004;0.591000021;-0.528999988;2023
685;Katsina;1;NA;-0.241999999;0.535000011;2023
686;Katsina;2;0.160999995;-0.838000022;1.668500006;2023
687;Katsina;3;1.9005;1.812999964;0.639999986;2023
688;Katsina;4;-0.137000002;0.726999998;0.713;2023
689;Katsina;5;-0.119499996;0.213999994;0.205000006;2023
690;Katsina;6;-0.017999999;-0.204000004;0.060500003;2023
691;Katsina;7;0.245500006;0.037;0.168499999;2023
692;Katsina;8;-2.641499996;-1.364499986;-1.158999979;2023
693;Katsina;9;2.97300005;0.484000012;0.321500006;2023
694;Katsina;10;0.478;0.530999996;0.390000008;2023
695;Katsina;11;2.580500007;2.582000017;0.46100001;2023
696;Katsina;12;NA;0.511500016;0.523000002;2023
697;Kebbi;1;-0.080333332;-0.592333322;0.909333348;2023
698;Kebbi;2;NA;-0.32066665;1.34799997;2023
699;Kebbi;3;0.774999996;0.767333349;0.826000015;2023
700;Kebbi;4;-0.228333334;0.000333333;-0.042666666;2023
701;Kebbi;5;-0.629666666;-0.62499999;-0.626333326;2023
702;Kebbi;6;-0.183333335;-0.640666679;-0.603000005;2023
703;Kebbi;7;-0.525333335;-0.86999999;-0.914000029;2023
704;Kebbi;8;0.959666689;0.48566667;0.15533335;2023
705;Kebbi;9;0.105666667;0.50300001;0.105999996;2023
706;Kebbi;10;0.657666663;0.826666643;0.263000006;2023
707;Kebbi;11;1.529000044;0.334000009;0.478666651;2023
708;Kebbi;12;-0.294500008;0.71266667;0.60133334;2023
709;Kogi;1;-0.183999995;-1.657666683;-1.478333329;2023
710;Kogi;2;0.23133334;-0.379666666;-1.045666675;2023
711;Kogi;3;0.658333346;0.261999982;-0.476999998;2023
712;Kogi;4;-1.044000032;-0.647000015;-1.041333328;2023
713;Kogi;5;0.134000003;-0.281333337;-0.427333335;2023
714;Kogi;6;1.798666636;0.841000021;0.873000006;2023
715;Kogi;7;2.00000004;2.516333342;1.965333303;2023
716;Kogi;8;-0.245000005;1.661333323;1.458333353;2023
717;Kogi;9;-0.657333355;0.792666703;1.104999979;2023
718;Kogi;10;0.417000007;-0.278333366;1.372000019;2023
719;Kogi;11;0.534666677;-0.183666663;1.370666643;2023
720;Kogi;12;-0.167666656;0.349333316;0.773999988;2023
721;Kwara;1;-0.378000014;-1.268000007;1.266500026;2023
722;Kwara;2;0.779000014;0.079000004;0.754000016;2023
723;Kwara;3;0.936499983;0.798500001;0.107000001;2023
724;Kwara;4;0.780500017;1.281499982;0.816999972;2023
725;Kwara;5;-0.628499985;0.264500007;0.1985;2023
726;Kwara;6;0.658000006;0.310499985;0.542499989;2023
727;Kwara;7;2.465999961;1.654000014;1.88349998;2023
728;Kwara;8;1.378999949;2.40199995;2.203500032;2023
729;Kwara;9;-0.097499996;2.373000026;1.902499974;2023
730;Kwara;10;0.68800001;1.212499976;1.87499994;2023
731;Kwara;11;0.959500015;0.550000012;2.254999936;2023
732;Kwara;12;0.363499999;0.680000003;2.337499976;2023
733;Lagos;1;0.662;1.236999989;0.731999993;2023
734;Lagos;2;-0.07;-0.342999995;0.676999986;2023
735;Lagos;3;0.814999998;0.611999989;0.559000015;2023
736;Lagos;4;0.388999999;0.550000012;1.024999976;2023
737;Lagos;5;-0.219999999;0.319000006;0.101999998;2023
738;Lagos;6;1.220000029;0.966000021;1.095999956;2023
739;Lagos;7;0.162;0.625999987;0.737999976;2023
740;Lagos;8;0.150000006;0.633000016;0.689999998;2023
741;Lagos;9;0.442000002;0.197999999;0.637000024;2023
742;Lagos;10;1.274999976;0.810000002;0.938000023;2023
743;Lagos;11;1.027999997;1.544999957;1.125;2023
744;Lagos;12;-0.70599997;1.157999992;0.584999979;2023
745;Nasarawa;1;-0.269500013;-1.667500019;-1.649500012;2023
746;Nasarawa;2;-0.109999999;-1.034999967;0.0145;2023
747;Nasarawa;3;-0.324000001;-0.662;0.800999999;2023
748;Nasarawa;4;-1.03549999;-1.331500053;-1.674500048;2023
749;Nasarawa;5;0.892499983;-0.095000001;-0.198500007;2023
750;Nasarawa;6;2.232499957;1.394500017;1.28549999;2023
751;Nasarawa;7;0.185000017;1.95600003;1.350499988;2023
752;Nasarawa;8;-0.3235;0.923999995;0.861999989;2023
753;Nasarawa;9;-1.162999988;-0.874000013;0.282000011;2023
754;Nasarawa;10;0.409999996;-0.860500008;0.704999983;2023
755;Nasarawa;11;0.743999988;-0.701499999;0.438500002;2023
756;Nasarawa;12;0.084499996;0.424499989;-0.698500007;2023
757;Niger;1;-0.018200001;-1.101666648;0.207999996;2023
758;Niger;2;0.727142847;0.08828571;0.941428576;2023
759;Niger;3;0.870857158;0.777428584;1.170714293;2023
760;Niger;4;0.12157143;0.424999995;0.24242857;2023
761;Niger;5;-0.228571432;-0.007428572;-0.027285715;2023
762;Niger;6;1.139571441;0.441285717;0.561857153;2023
763;Niger;7;2.068285687;1.77142863;1.606571428;2023
764;Niger;8;2.121999962;3.192428538;2.527285695;2023
765;Niger;9;-1.142285715;2.264714301;1.941142849;2023
766;Niger;10;0.383428574;1.186285713;2.114571461;2023
767;Niger;11;1.653999976;-0.432285702;2.42228571;2023
768;Niger;12;0.233571427;0.591999999;2.087000012;2023
769;Ogun;1;0.768000007;1.271999955;0.569000006;2023
770;Ogun;2;-0.638000011;-0.486999989;0.354999989;2023
771;Ogun;3;-0.209999993;-0.388999999;-0.194000006;2023
772;Ogun;4;0.363999993;-0.145999998;0.409999996;2023
773;Ogun;5;-1.317000031;-0.782000005;-1.008000016;2023
774;Ogun;6;1.218999982;0.379000008;0.090000004;2023
775;Ogun;7;-0.02;0.097999997;-0.041999999;2023
776;Ogun;8;-0.221000001;0.377999991;-0.071000002;2023
777;Ogun;9;-0.680000007;-0.463;-0.216000006;2023
778;Ogun;10;1.672999978;0.266000003;0.192000002;2023
779;Ogun;11;0.778999984;0.934000015;0.652999997;2023
780;Ogun;12;-0.268999994;1.360000014;0.120999999;2023
781;Ondo;1;0.236857144;0.233285717;-0.345714292;2023
782;Ondo;2;-0.375285718;-0.41171428;-0.499714297;2023
783;Ondo;3;0.359857144;0.011571428;-0.218857144;2023
784;Ondo;4;0.121571421;0.02085714;0.161142865;2023
785;Ondo;5;-0.934142858;-0.404142861;-0.590571431;2023
786;Ondo;6;1.448285716;0.719714286;0.646714286;2023
787;Ondo;7;0.504571444;0.854714304;0.745285715;2023
788;Ondo;8;-0.525142846;0.614142839;0.387285709;2023
789;Ondo;9;-0.398428578;-0.156428569;0.216142844;2023
790;Ondo;10;0.935285707;-0.186714292;0.43571428;2023
791;Ondo;11;0.534857146;0.456000004;0.694285699;2023
792;Ondo;12;-0.284428575;0.724571437;0.082714271;2023
793;Osun;1;0.472000003;0.319000006;0.625;2023
794;Osun;2;-0.287;-0.56099999;-0.098999999;2023
795;Osun;3;0.43599999;0.061999999;-0.326999992;2023
796;Osun;4;0.372000009;0.244000003;0.270999998;2023
797;Osun;5;-2.052999973;-0.813000023;-1.075999975;2023
798;Osun;6;1.25999999;0.137999997;0.078000002;2023
799;Osun;7;0.813000023;0.59799999;0.583999991;2023
800;Osun;8;0.630999982;1.154999971;0.763999999;2023
801;Osun;9;-0.976000011;0.43900001;0.414999992;2023
802;Osun;10;1.853999972;0.839999974;0.86500001;2023
803;Osun;11;0.81400001;0.904999971;1.299999952;2023
804;Osun;12;0.009;1.593999982;0.898999989;2023
805;Oyo;1;-0.001499996;-0.265000015;1.369499981;2023
806;Oyo;2;0.076499999;-0.507500008;0.445000008;2023
807;Oyo;3;0.355499998;0.023000002;-0.103500001;2023
808;Oyo;4;0.256500006;0.217999995;0.098999998;2023
809;Oyo;5;-1.504499972;-0.798500001;-1.041499972;2023
810;Oyo;6;1.186999977;0.129999992;0.028000001;2023
811;Oyo;7;0.913000003;0.66549997;0.680500008;2023
812;Oyo;8;0.618499979;1.172999978;0.792499989;2023
813;Oyo;9;0.452999994;0.872999996;0.818999991;2023
814;Oyo;10;1.880500019;1.192499995;1.125;2023
815;Oyo;11;1.087000012;1.622500002;1.529500008;2023
816;Oyo;12;-0.503000006;1.664999962;1.253500015;2023
817;Plateau;1;-0.399333333;-0.591999988;-0.58099999;2023
818;Plateau;2;-0.051000009;-0.561666687;0.369666676;2023
819;Plateau;3;-0.497000009;-0.766999982;0.393999994;2023
820;Plateau;4;-1.112333318;-1.709333281;-1.723666648;2023
821;Plateau;5;0.787333349;-0.146000002;-0.191000005;2023
822;Plateau;6;1.64866666;0.953666657;0.846000006;2023
823;Plateau;7;-6.503499985;-1.101666696;-1.484000027;2023
824;Plateau;8;-1.661333323;-2.031000018;-2.126666625;2023
825;Plateau;9;-1.253999998;-3.895666758;-2.40533336;2023
826;Plateau;10;0.91900001;-1.377999981;-1.720999956;2023
827;Plateau;11;0.117666659;-0.50333333;-1.913999955;2023
828;Plateau;12;-0.025333325;0.851000001;-3.184666634;2023
829;Rivers;1;-0.734749988;-0.388;-1.590999991;2023
830;Rivers;2;-1.277250007;-0.819000006;-1.650999993;2023
831;Rivers;3;1.011999995;0.075000003;0.145250002;2023
832;Rivers;4;0.703749999;0.687000005;0.315000009;2023
833;Rivers;5;-0.331499992;0.479749997;0.13675;2023
834;Rivers;6;1.352999985;0.981000006;0.893999994;2023
835;Rivers;7;-1.028250009;-0.142999999;0.123500004;2023
836;Rivers;8;-2.382499963;-1.446750015;-1.107999995;2023
837;Rivers;9;-0.104;-2.39625001;-1.397000015;2023
838;Rivers;10;-0.260749999;-2.138500035;-1.489749998;2023
839;Rivers;11;-0.105000004;-0.356749997;-1.359750032;2023
840;Rivers;12;-1.21875;-0.495250002;-2.099249959;2023
841;Sokoto;1;-0.308999985;0.288500004;1.04824999;2023
842;Sokoto;2;-0.62675;-0.195499994;0.799500011;2023
843;Sokoto;3;0.877000004;0.775999993;0.263499994;2023
844;Sokoto;4;-0.379749997;0.23650001;0.183999997;2023
845;Sokoto;5;0.363999994;0.308500007;0.297999999;2023
846;Sokoto;6;-0.094250001;-0.037749998;-0.021749996;2023
847;Sokoto;7;1.11999999;0.681000002;0.671750002;2023
848;Sokoto;8;-0.419499993;0.179749999;0.166750003;2023
849;Sokoto;9;0.709999993;0.57399999;0.476500001;2023
850;Sokoto;10;-0.031750008;0.123749997;0.461500004;2023
851;Sokoto;11;0.882499993;0.608499996;0.440500002;2023
852;Sokoto;12;NA;-0.018999992;0.53475;2023
853;Taraba;1;-0.003999999;0.171600002;0.829800008;2023
854;Taraba;2;-0.455799994;-0.450999995;1.101999995;2023
855;Taraba;3;0.625600009;0.410999995;-0.075799996;2023
856;Taraba;4;-0.184200001;-0.006999992;-0.058600001;2023
857;Taraba;5;0.034999996;0.072600003;-0.051000005;2023
858;Taraba;6;1.672800004;0.887199998;0.935800004;2023
859;Taraba;7;-3.108500034;-0.60019999;-0.5454;2023
860;Taraba;8;-1.510399985;-1.455400002;-1.273800018;2023
861;Taraba;9;-0.032600001;-2.645599961;-1.4134;2023
862;Taraba;10;-0.239799993;-1.489799988;-1.352400029;2023
863;Taraba;11;1.049400012;-0.164600004;-1.393000007;2023
864;Taraba;12;-0.096600004;-0.113600007;-2.45880003;2023
865;Yobe;1;NA;NA;1.225500017;2023
866;Yobe;2;NA;NA;0.452999994;2023
867;Yobe;3;-1.062000036;-1.062000036;-0.0835;2023
868;Yobe;4;-0.465000004;-0.509000003;-0.523999989;2023
869;Yobe;5;0.170500003;-0.0865;-0.088500001;2023
870;Yobe;6;1.078999996;0.828999996;0.824999988;2023
871;Yobe;7;-2.144999981;-0.620000016;-0.694000006;2023
872;Yobe;8;0.294500005;-0.275499985;-0.309;2023
873;Yobe;9;-0.0095;-0.763499998;-0.318000004;2023
874;Yobe;10;0.884499997;0.331999987;-0.16050002;2023
875;Yobe;11;NA;0.266999994;-0.149500012;2023
876;Yobe;12;NA;0.883000016;-0.612000011;2023
877;Zamfara;1;-0.810499996;-1.02549997;1.345999986;2023
878;Zamfara;2;-0.655000001;-0.996999979;1.550499976;2023
879;Zamfara;3;1.615999997;1.573000014;1.280999988;2023
880;Zamfara;4;0.174999997;0.540499985;0.501999989;2023
881;Zamfara;5;0.03050001;0.231000004;0.218499999;2023
882;Zamfara;6;0.362500014;0.1655;0.295500003;2023
883;Zamfara;7;0.469999991;0.42499999;0.454499997;2023
884;Zamfara;8;0.170999974;0.385000005;0.358999982;2023
885;Zamfara;9;1.956499994;1.520500004;1.470499992;2023
886;Zamfara;10;0.616500005;1.652999938;1.600000024;2023
887;Zamfara;11;3.728999853;1.902499974;1.582499981;2023
888;Zamfara;12;-1.110999942;0.771999985;1.57949996;2023
889;Abia;1;0.002;-0.875999987;-2.437999964;2024
890;Abia;2;-1.833999991;-2.055999994;-0.90200001;2024
891;Abia;3;1.713999987;0.91900003;0.112999998;2024
892;Abia;4;1.661000013;2.00999999;1.225999951;2024
893;Abia;5;-1.513000011;0.751999974;0.218999997;2024
894;Abia;6;-1.789000034;-1.501000047;-0.935000002;2024
895;Abia;7;-1.093999982;-2.548000097;-1.281000018;2024
896;Abia;8;-1.819000006;-2.924999952;-2.046999931;2024
897;Abia;9;-1.394999981;-2.63499999;-3.221999884;2024
898;Abia;10;-2.223999977;-3.421000004;-3.960000038;2024
899;Abia;11;-1.833999991;-3.045000076;-3.836999893;2024
900;Abia;12;-0.842000008;-2.003999949;-2.85800004;2024
901;Adamawa;1;-0.958999991;1.521499991;-0.662999988;2024
902;Adamawa;2;-1.110999942;0.503499982;-0.344999999;2024
903;Adamawa;3;0.505999982;0.534500003;-0.101999998;2024
904;Adamawa;4;-0.539499998;-0.188999992;0.050499991;2024
905;Adamawa;5;-1.375999987;-1.289499998;-1.306500018;2024
906;Adamawa;6;0.742500018;-0.551499999;-0.503500015;2024
907;Adamawa;7;0.180500001;-0.171500027;-0.256000012;2024
908;Adamawa;8;-0.828999989;-0.255499989;-0.723999999;2024
909;Adamawa;9;0.012499999;-0.525500007;-0.74000001;2024
910;Adamawa;10;1.540499985;-0.039499998;-0.228000015;2024
911;Adamawa;11;0.171999991;0.91050002;0.126000017;2024
912;Adamawa;12;0.830499977;1.450500011;-0.093999997;2024
913;Akwa Ibom;1;-0.047000002;-0.266749993;-2.075499982;2024
914;Akwa Ibom;2;-0.802666659;-1.513999999;-0.729999997;2024
915;Akwa Ibom;3;1.366999969;0.614250012;0.156249991;2024
916;Akwa Ibom;4;1.334250018;1.470249988;0.992500002;2024
917;Akwa Ibom;5;-1.119000003;0.61775;0.101250006;2024
918;Akwa Ibom;6;-1.354250029;-1.000250012;-0.726249993;2024
919;Akwa Ibom;7;-0.752249986;-1.760750026;-0.905249998;2024
920;Akwa Ibom;8;-1.592000008;-2.095500022;-1.506750003;2024
921;Akwa Ibom;9;-1.205750018;-2.12650004;-2.465999991;2024
922;Akwa Ibom;10;-0.744999997;-2.276749998;-2.771499991;2024
923;Akwa Ibom;11;-2.873999993;-2.067500025;-2.763749987;2024
924;Akwa Ibom;12;-0.577249985;-1.344999999;-2.189250022;2024
925;Anambra;1;-0.020749998;-1.548250034;-2.217749953;2024
926;Anambra;2;-1.543500036;-1.852999985;-0.786749989;2024
927;Anambra;3;1.05849999;0.361500008;-0.43600001;2024
928;Anambra;4;1.090250021;1.175499999;0.533499956;2024
929;Anambra;5;-1.63775;0.135749981;-0.275499996;2024
930;Anambra;6;-3.820249975;-2.256250024;-1.913500026;2024
931;Anambra;7;-1.010000005;-3.174000084;-1.99150002;2024
932;Anambra;8;-2.258000016;-3.21724999;-2.781499922;2024
933;Anambra;9;-1.571749985;-2.769499958;-3.801499963;2024
934;Anambra;10;-2.789249957;-3.81250006;-4.737999976;2024
935;Anambra;11;-1.83374998;-3.483250022;-4.469250083;2024
936;Anambra;12;-0.842500001;-2.210000008;-3.154750049;2024
937;Bauchi;1;NA;0.719000032;-0.740333351;2024
938;Bauchi;2;0.827999979;0.614499986;1.180666685;2024
939;Bauchi;3;0.631333341;0.609000007;1.362333337;2024
940;Bauchi;4;-1.416666706;-1.566333334;-1.714999994;2024
941;Bauchi;5;1.062666655;0.389999998;0.387000002;2024
942;Bauchi;6;-3.774333318;-1.549000005;-1.553666691;2024
943;Bauchi;7;-0.435000002;-1.136999985;-1.353000005;2024
944;Bauchi;8;0.64866668;-0.89866664;-0.695666673;2024
945;Bauchi;9;-0.26699999;-0.057666674;-0.740000005;2024
946;Bauchi;10;-1.267;-0.037999988;-0.813333303;2024
947;Bauchi;11;0.435333336;-0.679333339;-1.132666657;2024
948;Bauchi;12;NA;-2.068333308;-0.344999994;2024
949;Bayelsa;1;0.35800001;-0.458999991;-2.305999994;2024
950;Bayelsa;2;-0.298999995;-1.062000036;-0.683000028;2024
951;Bayelsa;3;2.826999903;2.052000046;0.967000008;2024
952;Bayelsa;4;2.900000095;3.586999893;2.832000017;2024
953;Bayelsa;5;-1.582999945;2.020999908;1.577000022;2024
954;Bayelsa;6;-1.958999991;-0.546000004;0.675000012;2024
955;Bayelsa;7;-1.539000034;-3.042000055;-0.374000013;2024
956;Bayelsa;8;-1.758999944;-3.007999897;-1.210000038;2024
957;Bayelsa;9;-1.396000028;-2.858999968;-3.019000053;2024
958;Bayelsa;10;-1.309000015;-2.907000065;-4.264999866;2024
959;Bayelsa;11;-3.490999937;-2.710999966;-4.006999969;2024
