time,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,Qsb_tavg,RadT_tavg,Rainf_f_tavg,SWE_inst,SWdown_f_tavg,SnowCover_inst,SnowDepth_inst,Snowf_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg
2020-01-01,13.049999999999997,11.750000000000028,4.2729635e-06,301.76624,-114.22448,97730.02,0.0030473475,-2.4375527,36.012638,10.686683,0.0,9.066036e-11,293.94324,0.0,0.0,234.82523,0.0,0.0,0.0,158.32191,293.38718,8.211732,0.14618982,0.28081745,0.28761628,0.31636694,294.1383,294.96082,296.08875,297.72552
2020-01-01,13.049999999999997,11.850000000000023,4.3273035e-06,301.83322,-114.14205,97748.37,0.0030517548,-2.5150096,35.716026,10.822586,0.0,2.1467814e-10,293.95544,0.0,0.0,234.85959,0.0,0.0,0.0,158.0016,293.40656,8.223705,0.14611281,0.2921096,0.2992962,0.32677642,294.15616,295.0013,296.13898,297.78027
2020-01-01,13.049999999999997,11.950000000000017,4.3813016e-06,301.81967,-114.20028,97717.82,0.003048465,-2.5982544,35.661167,10.957635,0.0,4.7042514e-10,293.9804,0.0,0.0,235.2845,0.0,0.0,0.0,158.05656,293.43344,8.227583,0.14603077,0.30763102,0.31397012,0.33646214,294.18692,295.05435,296.19388,297.82623
2020-01-01,13.049999999999997,12.050000000000011,3.9548754e-06,302.1881,-114.435616,97798.84,0.0030524884,-2.5630512,36.731537,9.891144,0.0,1.3944666e-10,294.10107,2.1288565e-16,0.0,235.51645,0.0,0.0,0.0,158.32793,293.53586,8.229089,0.14591104,0.29190093,0.2983424,0.3234976,294.30392,295.1559,296.304,297.9427
2020-01-01,13.150000000000006,11.750000000000028,4.0397413e-06,301.25443,-114.11931,97715.625,0.0030279746,-2.4777179,36.18288,10.103394,0.0,1.897056e-11,293.81628,0.0,0.0,234.57236,0.0,0.0,0.0,157.76477,293.2611,8.256189,0.14610884,0.27167007,0.27623272,0.29783455,294.0136,294.84448,296.00134,297.67596
2020-01-01,13.150000000000006,11.850000000000023,4.134098e-06,301.30435,-114.06613,97723.484,0.0030296932,-2.5768006,35.905617,10.339379,0.0,6.84315e-11,293.82864,0.0,0.0,234.6589,0.0,0.0,0.0,157.57146,293.27966,8.265576,0.14601089,0.28207156,0.2889095,0.31724095,294.03342,294.89404,296.07025,297.76065
2020-01-01,13.150000000000006,11.950000000000017,4.2296206e-06,301.40097,-114.150955,97726.47,0.0030274484,-2.6575584,35.870296,10.5782795,0.0,3.0387198e-10,293.8759,0.0,0.0,235.06168,0.0,0.0,0.0,157.77895,293.32828,8.268098,0.14598347,0.29691687,0.30420887,0.3306427,294.0862,294.96826,296.14615,297.82767
2020-01-01,13.150000000000006,12.050000000000011,3.705148e-06,301.59167,-114.39857,97752.47,0.0030257734,-2.590133,37.03171,9.266576,0.0,2.8849834e-11,293.969,0.0,0.0,235.21857,0.0,0.0,0.0,157.94043,293.40097,8.26862,0.1457972,0.27835235,0.28374493,0.3075575,294.173,295.0292,296.2113,297.8972
2020-01-01,13.25,11.750000000000028,3.5750097e-06,300.83887,-114.08522,97731.45,0.0030109163,-2.4428508,37.12395,8.941099,0.0,1.5380626e-13,293.71887,0.0,0.0,234.41493,0.0,0.0,0.0,157.5432,293.15225,8.301547,0.14582905,0.25400424,0.25384697,0.25151345,293.91263,294.72836,295.9013,297.59253
2020-01-01,13.25,11.850000000000023,3.9661254e-06,300.92215,-114.02292,97744.555,0.0030111612,-2.6522102,36.449013,9.919278,0.0,2.8770483e-11,293.73303,0.0,0.0,234.53806,0.0,0.0,0.0,157.57623,293.179,8.308359,0.14579464,0.27586114,0.28163838,0.30736613,293.94275,294.82236,296.0367,297.77457
2020-01-01,13.25,11.950000000000017,4.1135822e-06,300.9861,-114.116806,97736.38,0.0030065135,-2.7494104,36.36787,10.288069,0.0,2.0278454e-10,293.7762,0.0,0.0,234.76312,0.0,0.0,0.0,157.86061,293.22382,8.309498,0.14578953,0.29363984,0.30082983,0.32754534,293.99258,294.898,296.11438,297.84256
2020-01-01,13.25,12.050000000000011,3.6320507e-06,301.10208,-114.38752,97739.46,0.0030016499,-2.6843777,37.616776,9.083758,0.0,1.9065253e-11,293.85965,0.0,0.0,234.854,0.0,0.0,0.0,158.23753,293.28513,8.309012,0.14560859,0.2774597,0.28288427,0.30655867,294.06973,294.9496,296.16904,297.90054
2020-01-01,13.349999999999994,11.750000000000028,3.1319273e-06,300.3374,-114.04003,97720.3,0.002991797,-2.345071,37.89635,7.8329506,0.0,1.6863346e-16,293.60345,0.0,0.0,234.37056,0.0,0.0,0.0,157.25932,293.02805,8.347784,0.14551911,0.23954718,0.23352021,0.19159348,293.78867,294.56955,295.726,297.37973
2020-01-01,13.349999999999994,11.850000000000023,3.453899e-06,300.4778,-114.04049,97746.26,0.0029911294,-2.6018677,37.54486,8.638201,0.0,7.472178e-13,293.63635,0.0,0.0,234.51622,0.0,0.0,0.0,157.45755,293.0672,8.352035,0.14551182,0.25404936,0.2558895,0.26435393,293.84113,294.70023,295.9366,297.70383
2020-01-01,13.349999999999994,11.950000000000017,3.563666e-06,300.64767,-114.159424,97770.305,0.0029873904,-2.719135,37.64806,8.912729,0.0,1.0787717e-11,293.70422,0.0,0.0,234.60133,0.0,0.0,0.0,157.8368,293.13306,8.351767,0.14547753,0.2680411,0.27264675,0.29266056,293.9169,294.80713,296.05984,297.8394
2020-01-01,13.349999999999994,12.050000000000011,3.3786478e-06,300.6968,-114.396065,97752.875,0.0029795375,-2.7257833,38.550518,8.449998,0.0,8.323024e-12,293.77148,0.0,0.0,234.61473,0.0,0.0,0.0,158.50407,293.18442,8.350245,0.14534016,0.2706213,0.27441907,0.2902156,293.98315,294.86868,296.11676,297.88406
2020-02-01,13.049999999999997,11.750000000000028,4.1979824e-06,311.66614,-118.350006,97630.24,0.0027706872,0.87358516,42.2756,10.499154,0.0,8.153318e-11,296.42166,0.0,0.0,258.63412,0.0,0.0,0.0,171.812,295.7142,8.310161,0.14365451,0.26901326,0.27728692,0.31508642,296.35202,296.18845,296.28107,296.91562
2020-02-01,13.049999999999997,11.850000000000023,4.3387777e-06,311.81857,-118.285934,97648.11,0.0027740987,0.8706381,42.124863,10.851284,0.0,1.8115791e-10,296.4479,0.0,0.0,258.97253,0.0,0.0,0.0,171.94632,295.74368,8.322431,0.14361602,0.28090566,0.28962672,0.3246651,296.37854,296.21567,296.312,296.94855
2020-02-01,13.049999999999997,11.950000000000017,4.4492176e-06,311.8515,-118.271935,97617.66,0.0027773688,0.8695935,42.223007,11.127494,0.0,3.6264777e-10,296.465,0.0,0.0,259.40787,0.0,0.0,0.0,172.3049,295.75708,8.328318,0.1435739,0.29768762,0.30534855,0.33313915,296.3959,296.23315,296.33328,296.9709
2020-02-01,13.049999999999997,12.050000000000011,3.9632732e-06,312.26413,-118.42636,97697.84,0.002789401,0.8809171,43.718193,9.912147,0.0,1.197011e-10,296.57495,0.0,0.0,259.60327,0.0,0.0,0.0,172.74612,295.8381,8.332403,0.14350414,0.28161722,0.28951904,0.32161573,296.50528,296.3394,296.43484,297.07254
2020-02-01,13.150000000000006,11.750000000000028,4.047455e-06,310.75513,-118.51338,97616.61,0.002760736,0.82942635,42.203304,10.122685,0.0,1.8031753e-11,296.27472,0.0,0.0,258.4601,0.0,0.0,0.0,171.48431,295.56366,8.346752,0.14361113,0.25967196,0.26568606,0.29725638,296.20862,296.05908,296.16763,296.8238
2020-02-01,13.150000000000006,11.850000000000023,4.2054753e-06,310.87054,-118.478485,97624.1,0.002761789,0.80539274,42.092598,10.517894,0.0,6.12209e-11,296.29913,0.0,0.0,258.88016,0.0,0.0,0.0,171.70982,295.59006,8.357441,0.14356218,0.2705591,0.27885154,0.31589377,296.23502,296.093,296.21332,296.88318
2020-02-01,13.150000000000006,11.950000000000017,4.3326713e-06,311.01654,-118.492966,97626.82,0.0027646152,0.8003396,42.144207,10.836012,0.0,2.4830835e-10,296.34033,0.0,0.0,259.28387,0.0,0.0,0.0,172.08846,295.62836,8.362,0.14354435,0.28644443,0.2951424,0.32810435,296.27686,296.13632,296.2615,296.9338
2020-02-01,13.150000000000006,12.050000000000011,3.7516857e-06,311.25305,-118.68391,97652.38,0.0027697152,0.8329528,43.73262,9.382965,0.0,2.6692057e-11,296.42728,0.0,0.0,259.43884,0.0,0.0,0.0,172.44276,295.68466,8.3647995,0.14344312,0.26771268,0.27449292,0.306644,296.36154,296.2113,296.32416,296.98758
2020-02-01,13.25,11.750000000000028,3.631557e-06,309.94278,-118.75886,97632.94,0.0027528543,0.83501214,42.975033,9.082524,0.0,1.5377754e-13,296.1585,0.0,0.0,258.42386,0.0,0.0,0.0,171.4662,295.43033,8.38427,0.14346932,0.24257654,0.24400802,0.2515116,296.09198,295.9407,296.0437,296.6946
2020-02-01,13.25,11.850000000000023,4.0955574e-06,310.07278,-118.69523,97645.65,0.0027526324,0.7411256,42.280148,10.24299,0.0,2.6705792e-11,296.17938,0.0,0.0,258.83813,0.0,0.0,0.0,171.77594,295.46262,8.393425,0.14345,0.26426372,0.27144933,0.3064917,296.1205,295.99896,296.1437,296.84546
2020-02-01,13.25,11.950000000000017,4.293635e-06,310.1853,-118.72465,97637.25,0.0027519385,0.732204,42.18743,10.738381,0.0,1.6981931e-10,296.21747,0.0,0.0,259.1105,0.0,0.0,0.0,172.19907,295.50034,8.396616,0.14344275,0.28300956,0.29163176,0.3253342,296.15955,296.0409,296.19183,296.8957
2020-02-01,13.25,12.050000000000011,3.7359998e-06,310.3517,-118.948265,97640.0,0.0027523458,0.77085215,43.83943,9.343736,0.0,1.769577e-11,296.2987,0.0,0.0,259.21353,0.0,0.0,0.0,172.71375,295.55032,8.398068,0.14334285,0.2669242,0.2736908,0.30568552,296.23816,296.10803,296.24536,296.93805
2020-02-01,13.349999999999994,11.750000000000028,3.1988168e-06,309.04242,-118.96861,97622.52,0.0027431278,0.9044169,43.512573,8.000241,0.0,1.7071631e-16,296.022,0.0,0.0,258.44727,0.0,0.0,0.0,171.20023,295.28162,8.4227,0.14331102,0.22891706,0.2250301,0.19168366,295.9501,295.77692,295.8459,296.4456
2020-02-01,13.349999999999994,11.850000000000023,3.5488945e-06,309.21136,-118.97005,97647.984,0.002742138,0.7405715,43.189365,8.875785,0.0,7.4091124e-13,296.06024,0.0,0.0,258.8679,0.0,0.0,0.0,171.59105,295.3241,8.430369,0.14330211,0.24321663,0.2463437,0.26426807,296.00165,295.8807,296.02405,296.72733
2020-02-01,13.349999999999994,11.950000000000017,3.7076375e-06,309.43216,-119.04842,97671.47,0.0027408951,0.7059698,43.305336,9.272801,0.0,1.0356703e-11,296.12598,0.0,0.0,259.03867,0.0,0.0,0.0,172.1473,295.38602,8.432151,0.14327733,0.257266,0.2630808,0.29220408,296.07047,295.96075,296.1212,296.8443
2020-02-01,13.349999999999994,12.050000000000011,3.5015855e-06,309.53668,-119.23827,97653.8,0.0027367827,0.73694724,44.439114,8.757464,0.0,8.008461e-12,296.19275,0.0,0.0,259.05634,0.0,0.0,0.0,172.98293,295.43103,8.432199,0.14319918,0.26033956,0.26538342,0.2897876,296.13522,296.0166,296.16742,296.87845
2020-03-01,13.049999999999997,11.750000000000028,3.8036542e-06,346.99924,-124.31944,97184.16,0.0036648456,5.599728,44.95516,9.5129385,3.823853e-12,7.505935e-11,303.21896,1.5152999e-08,0.0,276.65182,0.0,0.0,0.0,184.03455,302.53195,7.0526457,0.14236178,0.257944,0.26735502,0.31409073,302.77563,301.09457,299.37946,298.13812
2020-03-01,13.049999999999997,11.850000000000023,3.979018e-06,347.1654,-124.06181,97201.81,0.003666735,5.6612577,43.941006,9.951524,1.1087241e-11,1.5810714e-10,303.21198,2.5064237e-08,0.0,275.93643,0.0,0.0,0.0,183.26732,302.54208,7.0811877,0.14240901,0.26997092,0.2800513,0.32298,302.76428,301.06573,299.36978,298.1494
2020-03-01,13.049999999999997,11.950000000000017,4.1779917e-06,347.16873,-123.936134,97172.44,0.0036671984,5.7595177,43.11717,10.449158,3.5334743e-12,2.911643e-10,303.20233,1.8620966e-08,0.0,275.66644,0.0,0.0,0.0,182.91846,302.5383,7.1046004,0.14230081,0.2874535,0.2965432,0.33035463,302.74762,301.0216,299.3507,298.1539
2020-03-01,13.049999999999997,12.050000000000011,3.7183268e-06,347.5723,-124.08349,97250.73,0.0036781365,5.6641746,44.03506,9.299536,8.0894335e-13,1.0540297e-10,303.3023,6.751826e-09,0.0,275.25262,0.0,0.0,0.0,182.73894,302.60287,7.127625,0.14220822,0.27145118,0.28067937,0.32005432,302.85678,301.16898,299.48138,298.2619
2020-03-01,13.150000000000006,11.750000000000028,3.7043233e-06,346.3945,-124.569756,97167.93,0.0036293024,5.567217,45.08474,9.264513,3.5550963e-12,1.730072e-11,303.14285,1.512628e-08,0.0,277.2333,0.0,0.0,0.0,184.1348,302.4418,7.0823426,0.14233495,0.24842097,0.2555072,0.29678577,302.70184,301.03354,299.30392,298.0565
2020-03-01,13.150000000000006,11.850000000000023,3.8989574e-06,346.524,-124.354996,97175.55,0.0036299482,5.6218185,44.321213,9.751292,1.3050342e-11,5.6101374e-11,303.13623,2.7852753e-08,0.0,276.73007,0.0,0.0,0.0,183.70163,302.44714,7.110358,0.14239505,0.2593549,0.26881704,0.3148402,302.6917,301.00937,299.29895,298.07428
2020-03-01,13.150000000000006,11.950000000000017,4.0994096e-06,346.65424,-124.27125,97178.46,0.0036304963,5.7226405,43.611023,10.252624,0.0,2.106118e-10,303.1536,0.0,0.0,276.4125,0.0,0.0,0.0,183.51402,302.46878,7.1323733,0.14218776,0.27570495,0.28579438,0.32604542,302.702,300.9918,299.30353,298.10092
2020-03-01,13.150000000000006,12.050000000000011,3.5172857e-06,346.87183,-124.50426,97203.58,0.0036330943,5.6183243,45.00435,8.796731,5.7122937e-13,2.5023983e-11,303.23965,5.880781e-09,0.0,275.99112,0.0,0.0,0.0,183.57823,302.5099,7.153604,0.14216325,0.25737172,0.26528525,0.30588743,302.79868,301.13187,299.41946,298.18256
2020-03-01,13.25,11.750000000000028,3.3531849e-06,345.8968,-124.94879,97180.85,0.0035963105,5.4974427,46.09326,8.386316,1.4648341e-12,1.5265355e-13,303.1037,1.0459365e-08,0.0,277.98254,0.0,0.0,0.0,184.57245,302.3689,7.115861,0.14221756,0.23186994,0.23449124,0.25144073,302.66812,301.02554,299.26675,297.99963
2020-03-01,13.25,11.850000000000023,3.856992e-06,346.04562,-124.68422,97193.6,0.003597055,5.6121006,44.84303,9.646337,7.678523e-12,2.5174106e-11,303.09033,2.1788647e-08,0.0,277.53183,0.0,0.0,0.0,184.43768,302.37842,7.143285,0.1422852,0.25292075,0.2611983,0.30579966,302.64694,300.9727,299.25165,298.02588
2020-03-01,13.25,11.950000000000017,4.0961454e-06,346.1439,-124.638626,97185.72,0.003593876,5.744777,44.2967,10.244459,0.0,1.4705508e-10,303.11057,0.0,0.0,277.13977,0.0,0.0,0.0,184.58008,302.39996,7.163942,0.14212541,0.27203417,0.28202763,0.32354864,302.65845,300.94904,299.24896,298.046
2020-03-01,13.25,12.050000000000011,3.5348614e-06,346.2902,-124.91064,97188.63,0.0035909393,5.662342,45.797695,8.84069,0.0,1.6633531e-11,303.192,0.0,0.0,276.68533,0.0,0.0,0.0,184.86401,302.43597,7.183488,0.14205953,0.25655645,0.2644336,0.30496198,302.74924,301.07736,299.35327,298.1166
2020-03-01,13.349999999999994,11.750000000000028,2.9850205e-06,345.3036,-125.29824,97167.76,0.0035610504,5.4805303,46.93471,7.465536,8.188874e-14,1.7176011e-16,303.0452,2.6885572e-09,0.0,278.71436,0.0,0.0,0.0,184.82434,302.28058,7.1540003,0.14206788,0.21893327,0.21672873,0.19172846,302.61148,300.97986,299.1809,297.8867
2020-03-01,13.349999999999994,11.850000000000023,3.364664e-06,345.4982,-125.11783,97192.97,0.003562505,5.5206933,46.233776,8.415025,1.4371275e-13,7.346564e-13,303.05212,3.2247425e-09,0.0,278.36816,0.0,0.0,0.0,184.9362,302.29858,7.1809053,0.14206354,0.23280366,0.23690042,0.26418227,302.6169,300.9785,299.22095,297.9663
2020-03-01,13.349999999999994,11.950000000000017,3.5197593e-06,345.71848,-125.14969,97216.1,0.003559236,5.624418,46.194527,8.8029175,0.0,1.0003115e-11,303.1071,0.0,0.0,277.9375,0.0,0.0,0.0,185.42238,302.34482,7.20009,0.1420216,0.2467047,0.25347707,0.2918157,302.6665,301.00592,299.26544,298.02725
2020-03-01,13.349999999999994,12.050000000000011,3.3344968e-06,345.80222,-125.34688,97199.164,0.0035510007,5.672586,46.982185,8.339577,0.0,7.741874e-12,303.16733,0.0,0.0,277.3698,0.0,0.0,0.0,185.99092,302.3771,7.217673,0.14196973,0.25027737,0.2563586,0.28941214,302.7264,301.06387,299.31946,298.07187
2020-04-01,13.049999999999997,11.750000000000028,3.1593747e-06,370.40393,-119.73988,97047.92,0.005568664,4.2385573,53.608154,7.9015965,4.5346674e-10,7.046984e-11,306.12543,2.630332e-07,0.0,275.90112,0.0,0.0,0.0,184.83281,306.2825,5.185915,0.14614132,0.2483771,0.25852373,0.31333366,305.80057,304.5559,302.99173,301.0803
2020-04-01,13.049999999999997,11.850000000000023,3.1840789e-06,370.28253,-119.81366,97064.695,0.005501301,4.304074,53.223606,7.963381,4.4550218e-11,1.4200266e-10,306.1288,7.207409e-08,0.0,276.5208,0.0,0.0,0.0,184.64406,306.30756,5.2262993,0.14320454,0.2604139,0.27152416,0.3216568,305.79535,304.5184,302.96658,301.07642
2020-04-01,13.049999999999997,11.950000000000017,3.2907528e-06,369.9354,-119.9036,97035.234,0.005441612,4.3983274,53.01494,8.230172,0.0,2.4229813e-10,306.0992,0.0,0.0,277.44025,0.0,0.0,0.0,184.8814,306.31924,5.2293806,0.1417884,0.27832818,0.28870067,0.32804558,305.75735,304.44855,302.91544,301.0617
2020-04-01,13.049999999999997,12.050000000000011,2.8932523e-06,369.9884,-120.39032,97111.97,0.005400417,4.3454647,53.945023,7.236024,6.503588e-10,9.498907e-11,306.19708,1.9456753e-07,0.0,278.31104,0.0,0.0,0.0,185.2544,306.3994,5.2297373,0.1420806,0.26261353,0.2728948,0.31878403,305.86206,304.58127,303.03384,301.16232
2020-04-01,13.150000000000006,11.750000000000028,3.0174203e-06,369.4098,-120.343445,97030.04,0.005346515,4.1444445,53.56019,7.546568,4.3443235e-11,1.675882e-11,306.04678,5.421594e-08,0.0,276.51532,0.0,0.0,0.0,184.92908,306.24887,5.1866937,0.14264263,0.23863645,0.24639721,0.29642445,305.72342,304.48724,302.93176,301.0331
2020-04-01,13.150000000000006,11.850000000000023,3.1341272e-06,369.26422,-120.42419,97037.05,0.005280648,4.2467647,52.976803,7.838452,4.6916204e-11,5.2476863e-11,306.04953,5.5788647e-08,0.0,277.19705,0.0,0.0,0.0,184.82481,306.26364,5.2285867,0.14286712,0.24954848,0.2597975,0.31403708,305.71957,304.45795,302.89844,301.0036
2020-04-01,13.150000000000006,11.950000000000017,3.226681e-06,369.07355,-120.63833,97039.46,0.005228033,4.360202,52.655426,8.06993,0.0,1.8453404e-10,306.0668,0.0,0.0,277.98633,0.0,0.0,0.0,185.0605,306.2975,5.240871,0.1414172,0.266118,0.277356,0.32440335,305.72745,304.42926,302.87845,301.01093
2020-04-01,13.150000000000006,12.050000000000011,2.697779e-06,368.95926,-121.25787,97063.77,0.005182845,4.275538,54.031334,6.747145,0.0,2.37592e-11,306.16278,0.0,0.0,278.8162,0.0,0.0,0.0,185.6467,306.35165,5.251613,0.1414756,0.24851237,0.25722402,0.30528092,305.83234,304.5715,303.00787,301.11526
2020-04-01,13.25,11.750000000000028,2.7591957e-06,368.52753,-121.30099,97040.9,0.005127992,4.0326166,53.731617,6.900748,7.545973e-11,1.512768e-13,306.047,1.074065e-07,0.0,277.28058,0.0,0.0,0.0,185.30339,306.2325,5.2253594,0.14350908,0.2225802,0.22598355,0.25135347,305.73355,304.53717,302.98093,301.09622
2020-04-01,13.25,11.850000000000023,3.137923e-06,368.41626,-121.29946,97053.086,0.0050655007,4.2497835,52.582527,7.847945,7.476706e-11,2.4070378e-11,306.04092,9.763819e-08,0.0,277.8572,0.0,0.0,0.0,185.3243,306.246,5.2732644,0.14352272,0.24293067,0.2519002,0.3052755,305.712,304.45486,302.8797,300.9772
2020-04-01,13.25,11.950000000000017,3.2523037e-06,368.21594,-121.549164,97044.89,0.0050144736,4.399204,52.386177,8.134011,0.0,1.3119375e-10,306.06396,0.0,0.0,278.53375,0.0,0.0,0.0,185.81158,306.27643,5.2955704,0.14136857,0.2621798,0.27326304,0.32214078,305.7222,304.41583,302.84583,300.9675
2020-04-01,13.25,12.050000000000011,2.7495114e-06,368.05417,-122.23781,97047.31,0.0049694893,4.338442,53.96608,6.876528,0.0,1.5831607e-11,306.16354,0.0,0.0,279.29388,0.0,0.0,0.0,186.76031,306.32297,5.3184857,0.14131832,0.2475556,0.25621805,0.3043859,305.82895,304.553,302.96884,301.0652
2020-04-01,13.349999999999994,11.750000000000028,2.629983e-06,367.54547,-122.358315,97026.09,0.0049062856,3.96613,53.366753,6.577587,5.0338894e-10,1.7205424e-16,306.04984,4.215737e-07,0.0,277.99106,0.0,0.0,0.0,185.62007,306.2007,5.3040543,0.14709204,0.2102231,0.2092131,0.19174111,305.74652,304.59146,303.0381,301.19797
2020-04-01,13.349999999999994,11.850000000000023,2.8147294e-06,367.49612,-122.41247,97050.7,0.0048479796,4.155008,52.867085,7.0396385,2.626211e-10,7.2834897e-13,306.05984,1.9693044e-07,0.0,278.52582,0.0,0.0,0.0,185.82874,306.21722,5.3600883,0.14480886,0.22362314,0.2283288,0.264095,305.74066,304.52365,302.9342,301.02762
2020-04-01,13.349999999999994,11.950000000000017,2.8962975e-06,367.44696,-122.75785,97073.11,0.0048034415,4.3114495,52.956112,7.2436404,1.3072209e-10,9.736132e-12,306.1238,1.7322519e-07,0.0,279.12064,0.0,0.0,0.0,186.6251,306.26907,5.394422,0.1439034,0.23738956,0.2447848,0.29151356,305.79364,304.5345,302.93326,301.0197
2020-04-01,13.349999999999994,12.050000000000011,2.6730602e-06,367.24683,-123.35891,97055.98,0.0047591324,4.359506,54.168568,6.685324,0.0,7.525882e-12,306.20236,0.0,0.0,279.72388,0.0,0.0,0.0,187.9236,306.30936,5.4325633,0.14124942,0.24140008,0.24821949,0.28909877,305.86728,304.5905,302.98776,301.07468
2020-05-01,13.049999999999997,11.750000000000028,2.7282908e-06,388.35913,-105.96004,97140.555,0.009948995,2.250516,67.466835,6.823456,3.982129e-08,6.7166425e-11,306.69217,2.5842407e-06,0.0,265.96625,0.0,0.0,0.0,181.85269,306.05774,4.3412714,0.15875056,0.24177408,0.25233874,0.31275833,306.52838,305.83014,304.7396,303.26675
2020-05-01,13.049999999999997,11.850000000000023,2.759074e-06,388.25388,-105.8414,97158.45,0.009925166,2.276801,66.70126,6.9004445,4.24232e-08,1.3051936e-10,306.65875,2.5267425e-06,0.0,265.57025,0.0,0.0,0.0,181.06683,306.0595,4.3510776,0.15561847,0.2537651,0.2655774,0.3206206,306.4902,305.77158,304.69254,303.24713
2020-05-01,13.049999999999997,11.950000000000017,2.8457775e-06,388.11432,-105.76889,97129.305,0.009862769,2.3312666,66.05131,7.11729,4.737071e-08,2.0818133e-10,306.62735,2.4796796e-06,0.0,265.70413,0.0,0.0,0.0,180.61092,306.07895,4.3134303,0.1546519,0.2720416,0.28337786,0.3261468,306.455,305.72003,304.6539,303.23294
2020-05-01,13.049999999999997,12.050000000000011,2.5681627e-06,388.45605,-105.978584,97206.29,0.009816547,2.2534049,66.58663,6.422975,3.197907e-08,8.729357e-11,306.71426,2.0161772e-06,0.0,265.89352,0.0,0.0,0.0,180.57718,306.1773,4.272392,0.15576915,0.256377,0.2673837,0.31775495,306.5507,305.84976,304.77686,303.33264
2020-05-01,13.150000000000006,11.750000000000028,2.6454056e-06,387.3973,-107.48032,97118.14,0.009634947,2.328926,67.37131,6.61616,3.2725158e-08,1.635835e-11,306.78693,2.6036757e-06,0.0,268.41864,0.0,0.0,0.0,183.14662,306.152,4.3274283,0.15762833,0.23192412,0.2400256,0.29615,306.61697,305.89395,304.76303,303.25577
2020-05-01,13.150000000000006,11.850000000000023,2.7958515e-06,387.27515,-107.350464,97126.24,0.009611098,2.3695009,66.42306,6.992424,4.169921e-08,4.9886283e-11,306.74915,2.645584e-06,0.0,268.06628,0.0,0.0,0.0,182.48537,306.14407,4.3359847,0.15745127,0.242755,0.25346744,0.31342912,306.57623,305.83936,304.71072,303.2132
2020-05-01,13.150000000000006,11.950000000000017,2.9066769e-06,387.27008,-107.29714,97129.08,0.009556338,2.4314928,65.86443,7.2695994,3.6929052e-08,1.6610724e-10,306.7399,2.555441e-06,0.0,268.02325,0.0,0.0,0.0,182.20886,306.18146,4.300232,0.15678899,0.2594322,0.271488,0.3231003,306.56268,305.80856,304.69086,303.21735
2020-05-01,13.150000000000006,12.050000000000011,2.352785e-06,387.39853,-107.58655,97153.625,0.009496749,2.312369,67.18932,5.8843155,2.2966857e-08,2.2807894e-11,306.80673,2.0083087e-06,0.0,268.13263,0.0,0.0,0.0,182.30286,306.248,4.2615066,0.15368082,0.24230045,0.25150275,0.30480367,306.63815,305.9172,304.8055,303.32016
2020-05-01,13.25,11.750000000000028,2.2207864e-06,386.55145,-109.23038,97124.484,0.009327493,2.2895448,68.38874,5.5541873,2.7039704e-08,1.5038765e-13,306.93576,2.173307e-06,0.0,271.02048,0.0,0.0,0.0,184.80054,306.26352,4.3634677,0.1536427,0.21626548,0.22006555,0.25129655,306.76715,306.05035,304.9097,303.39978
2020-05-01,13.25,11.850000000000023,2.5573936e-06,386.473,-108.959854,97137.77,0.009307127,2.440498,67.05231,6.3960414,4.7142372e-08,2.3284572e-11,306.88013,2.3523971e-06,0.0,270.53555,0.0,0.0,0.0,184.18945,306.25485,4.374609,0.15332784,0.23603468,0.24537542,0.30488777,306.70026,305.9361,304.77148,303.23395
2020-05-01,13.25,11.950000000000017,2.69639e-06,386.43024,-108.90268,97130.055,0.009249988,2.518564,66.638916,6.7436714,5.778837e-08,1.1998366e-10,306.8638,2.369991e-06,0.0,270.35217,0.0,0.0,0.0,184.13812,306.2847,4.3451085,0.15146579,0.2552883,0.2671303,0.3210417,306.67746,305.8863,304.73123,303.2164
2020-05-01,13.25,12.050000000000011,2.3339103e-06,386.4698,-109.28975,97132.766,0.009184638,2.4183102,67.63287,5.837109,3.4035477e-08,1.522551e-11,306.93396,2.064098e-06,0.0,270.3509,0.0,0.0,0.0,184.50294,306.3378,4.31276,0.1513876,0.24124844,0.25039497,0.3039312,306.75674,306.00125,304.85007,303.32297
2020-05-01,13.349999999999994,11.750000000000028,2.0387818e-06,385.60214,-111.05956,97105.164,0.009014231,2.191746,68.67799,5.098993,2.1221492e-08,1.7205424e-16,307.08374,1.8862322e-06,0.0,273.55075,0.0,0.0,0.0,186.37357,306.35965,4.4519105,0.15503195,0.20432138,0.20395601,0.19174111,306.92462,306.24533,305.1193,303.6421
2020-05-01,13.349999999999994,11.850000000000023,2.1918938e-06,385.59607,-110.77298,97130.86,0.008998818,2.36899,67.84719,5.481926,4.4685077e-08,7.2209393e-13,307.03336,2.0472771e-06,0.0,272.99997,0.0,0.0,0.0,185.8148,306.35452,4.4711275,0.15139681,0.21729812,0.2222954,0.26400772,306.85843,306.11392,304.93295,303.36722
